age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
51,5,95435,11,9,2,11,0,4,0,0,0,60,38,1
41,3,202168,15,10,2,3,0,4,0,0,0,60,38,1
35,3,377798,9,13,4,9,1,4,0,0,0,50,38,1
51,3,326005,11,9,2,3,0,4,0,0,0,40,8,1
46,3,377401,11,9,2,13,0,4,0,0,1902,70,1,1
54,5,72257,11,9,2,11,0,4,0,0,0,50,38,1
37,5,188774,9,13,4,10,1,4,0,0,0,55,38,1
31,0,166626,11,9,2,0,0,4,0,0,0,40,38,1
59,3,31782,0,6,2,13,0,4,0,0,0,45,38,1
51,3,133069,0,6,6,11,4,4,1,0,0,40,38,0
39,3,186719,15,10,5,2,4,4,1,0,0,25,38,0
48,4,341762,15,10,2,3,0,4,0,0,0,50,38,1
43,1,323627,15,10,4,3,1,4,1,0,0,12,38,0
43,5,154785,9,13,2,6,5,1,1,0,0,80,36,0
67,8,129188,10,16,2,14,0,4,0,20051,0,5,38,1
36,3,180686,11,9,2,2,0,4,0,0,0,45,38,1
19,8,318056,15,10,4,14,3,4,1,0,0,40,38,0
72,5,285408,14,15,2,9,0,4,0,0,2246,28,38,1
32,3,227321,15,10,5,7,1,4,1,0,0,38,38,0
46,6,170165,11,9,5,0,4,4,1,0,0,37,38,0
56,3,177271,8,11,2,12,0,4,0,0,0,40,38,1
39,3,174924,11,9,5,3,1,4,0,14344,0,40,38,1
28,3,156819,11,9,0,5,4,4,1,0,0,36,38,0
27,3,74883,9,13,4,12,1,1,1,0,0,40,29,0
52,3,228516,15,10,2,7,0,4,0,0,0,35,38,1
33,3,193042,11,9,2,13,0,4,0,0,0,60,38,1
43,5,116666,14,15,2,9,0,3,0,0,0,35,38,1
52,3,62834,11,9,2,6,0,4,0,0,0,20,38,1
21,3,51047,11,9,4,0,1,4,1,0,0,25,38,0
37,3,280966,9,13,2,5,0,4,0,0,0,40,38,1
23,3,117606,9,13,4,9,1,4,1,0,0,40,38,0
53,3,283320,9,13,0,12,1,4,1,0,0,40,38,0
25,3,393456,11,9,4,6,4,2,1,0,0,40,38,0
51,3,192588,9,13,4,9,1,1,1,0,0,35,29,0
41,8,149385,11,9,4,14,1,4,1,0,0,30,38,0
23,3,183772,7,12,4,0,2,4,1,0,0,70,38,0
66,3,304957,11,9,6,8,4,4,1,0,0,25,38,0
19,3,258633,15,10,4,0,3,4,1,0,0,25,41,0
53,1,237523,15,10,2,10,0,4,0,0,0,40,38,1
26,3,211265,15,10,3,2,2,2,1,0,0,35,5,0
48,3,164200,12,14,2,9,0,4,0,0,0,40,38,1
24,3,266971,9,13,4,11,1,4,1,0,0,40,38,0
56,3,151474,6,5,0,11,4,4,1,0,0,40,38,0
90,8,313986,11,9,2,14,0,4,0,0,0,40,38,1
46,3,268022,12,14,2,3,0,4,0,0,0,55,41,1
58,1,368797,12,14,6,9,4,4,0,0,0,35,38,1
50,0,159670,11,9,2,0,0,4,0,0,0,40,38,1
50,6,201513,11,9,0,0,3,4,1,0,0,40,38,0
19,3,220819,11,9,4,4,3,4,1,0,0,40,38,0
46,3,30840,9,13,2,3,0,4,0,0,0,50,38,1
56,6,160383,0,6,6,7,1,4,1,0,0,37,38,0
40,1,163725,9,13,2,9,0,4,0,7688,0,40,38,1
59,3,113203,11,9,0,0,1,4,1,0,0,40,38,0
55,4,227856,9,13,2,3,0,4,0,0,2415,50,38,1
44,5,282722,14,15,2,9,0,4,0,99999,0,50,38,1
37,3,39606,8,11,0,11,4,4,1,0,0,40,38,0
56,3,122390,8,11,2,11,0,4,0,15024,0,40,38,1
25,1,366796,9,13,4,9,1,4,1,0,0,40,38,0
72,3,188528,8,11,2,0,0,4,0,0,0,45,1,1
17,3,295991,0,6,4,0,3,4,1,0,0,20,38,0
40,3,273425,9,13,2,3,0,4,0,0,0,50,38,1
40,1,183765,7,12,4,9,1,4,0,0,0,40,38,1
42,3,263339,11,9,2,2,0,4,0,5178,0,40,38,1
42,3,180019,11,9,4,7,1,4,1,0,0,65,38,0
67,3,228200,11,9,2,8,5,2,1,0,0,20,38,0
39,3,113481,9,13,2,3,0,4,0,0,0,45,38,1
34,3,227689,8,11,0,12,1,4,1,0,0,64,38,0
19,3,276937,15,10,4,11,3,4,1,0,0,25,38,0
31,3,305619,15,10,2,0,0,4,0,0,0,40,38,1
50,3,158294,8,11,2,12,0,4,0,3103,0,40,38,1
40,5,182516,7,12,2,0,5,4,1,0,0,40,38,0
39,6,24721,15,10,0,0,4,4,1,0,0,35,38,0
21,3,31606,15,10,4,7,3,4,1,0,0,25,10,0
42,3,806552,15,10,2,3,0,4,0,0,0,50,38,1
50,3,240496,15,10,0,12,1,4,1,0,0,36,38,0
18,3,309634,1,7,4,7,3,4,1,0,0,22,38,0
58,3,147653,15,10,2,0,5,4,1,0,0,32,38,0
53,3,85423,15,10,2,13,0,4,0,0,0,40,38,1
35,3,217893,11,9,0,11,1,4,1,0,0,30,38,0
21,3,82847,15,10,4,12,1,4,1,0,0,50,38,0
44,3,60722,11,9,0,11,1,1,1,0,0,40,38,0
30,8,355571,11,9,4,14,4,2,1,0,0,40,38,0
58,3,320102,10,16,2,9,0,4,0,0,0,50,38,1
37,3,280500,15,10,4,12,3,2,1,0,0,40,38,0
52,6,142757,11,9,2,10,0,2,0,0,0,40,38,1
28,3,230856,15,10,4,9,1,2,1,3325,0,50,38,0
23,0,361278,15,10,4,5,1,4,1,0,0,20,38,0
41,6,342834,15,10,0,0,1,4,1,0,0,40,38,0
55,5,248841,12,14,2,9,0,4,0,0,1977,40,38,1
38,1,273457,15,10,2,0,0,4,0,0,0,40,38,1
46,3,116338,12,14,4,9,1,4,1,0,0,40,38,0
37,3,160192,11,9,2,2,0,4,0,0,0,40,38,1
49,3,243190,8,11,0,12,1,4,1,0,0,40,38,0
39,5,169542,15,10,2,2,0,4,0,5178,0,40,38,1
20,3,190231,6,5,4,6,3,4,1,0,0,11,26,0
69,3,106595,11,9,6,0,1,4,1,1848,0,40,38,0
24,3,50341,9,13,4,0,1,4,1,0,0,40,38,0
52,3,38973,0,6,6,11,4,2,1,0,0,40,38,0
18,3,48597,1,7,4,7,3,4,1,0,0,20,38,0
50,3,148121,15,10,6,3,4,1,1,0,0,40,38,0
39,3,230356,9,13,4,0,1,4,1,0,0,40,38,0
44,0,201435,8,11,2,2,0,2,0,0,0,40,38,1
51,3,239284,11,9,6,11,1,4,1,0,0,40,38,0
34,3,87218,9,13,2,9,0,4,0,0,0,45,38,1
23,3,134997,11,9,0,7,4,4,1,0,0,80,38,0
56,3,282023,14,15,2,9,0,4,0,0,0,45,38,1
47,4,212120,11,9,2,2,0,4,0,0,0,40,38,1
27,3,198346,9,13,0,0,1,4,1,0,0,35,38,0
38,3,179262,15,10,0,0,4,4,1,0,0,30,38,0
74,4,167537,15,10,2,3,0,4,0,0,0,35,38,1
50,3,110327,11,9,2,11,0,4,0,0,0,50,38,1
41,3,288568,11,9,2,2,0,4,0,0,0,40,38,1
29,3,131913,15,10,4,0,2,2,1,0,0,40,38,0
22,3,353039,11,9,4,2,4,4,1,0,0,36,25,0
45,1,172111,9,13,0,3,4,2,1,0,0,60,38,0
39,1,218490,7,12,2,2,0,4,0,0,0,40,38,1
50,3,279337,9,13,0,3,1,4,0,0,0,55,38,1
42,3,252518,14,15,2,3,0,4,0,15024,0,40,38,1
17,1,308901,1,7,4,0,3,4,1,0,0,15,38,0
40,3,150471,7,12,0,7,1,4,1,0,0,40,38,0
28,3,232782,15,10,4,0,1,4,1,0,0,40,38,0
29,3,232914,8,11,4,0,3,2,1,0,0,40,38,0
28,6,624572,11,9,4,0,3,2,1,0,0,40,38,0
42,3,124692,12,14,2,3,0,4,0,0,0,40,38,1
19,3,179991,11,9,4,7,3,4,1,0,0,35,38,0
70,3,187292,9,13,2,5,0,4,0,6418,0,40,38,1
23,1,157331,9,13,4,9,1,4,1,0,0,40,38,0
28,3,490332,9,13,2,9,0,4,0,3103,0,40,38,1
52,3,321959,15,10,2,12,0,2,0,0,0,40,38,1
55,3,145214,15,10,0,0,4,4,1,4650,0,20,38,0
24,1,193416,15,10,4,10,3,4,1,0,0,40,38,0
60,3,276213,15,10,0,3,1,4,1,0,0,40,38,0
51,3,673764,12,14,4,9,1,4,0,27828,0,40,38,1
21,3,138580,2,8,4,6,1,2,1,0,0,40,38,0
49,0,35406,11,9,6,3,1,4,1,0,0,20,38,0
48,3,139290,0,6,5,6,3,4,1,0,0,48,38,0
37,3,75024,11,9,0,11,4,4,1,0,0,25,1,0
25,3,80312,8,11,4,0,1,4,1,4865,0,40,38,0
35,3,306388,11,9,0,11,4,4,1,0,0,30,38,0
51,4,338836,15,10,2,3,0,4,0,0,0,40,38,1
28,3,96337,15,10,4,0,1,4,1,0,0,40,38,0
52,3,155983,9,13,2,3,0,4,0,0,0,40,38,1
50,4,207841,15,10,2,3,0,4,0,7298,0,45,38,1
53,3,154785,11,9,2,2,0,4,0,0,0,50,38,1
20,8,114746,1,7,3,14,3,1,1,0,1762,40,34,0
39,3,210626,11,9,0,6,4,4,1,0,0,40,38,0
57,3,175942,9,13,2,9,0,4,0,0,0,40,41,1
41,3,171234,15,10,4,6,1,4,1,0,0,48,38,0
28,3,109162,12,14,4,9,1,4,1,0,0,50,38,0
45,4,122206,7,12,2,3,0,4,0,0,0,50,38,1
39,5,176900,11,9,2,7,0,4,0,0,0,50,38,1
36,3,49657,9,13,2,9,0,4,0,0,0,50,38,1
42,3,38389,9,13,2,0,0,4,0,0,0,40,38,1
34,3,362787,11,9,4,6,4,2,1,0,0,40,38,0
44,3,262684,11,9,0,0,1,4,1,0,1504,45,38,0
40,3,144778,11,9,2,3,0,4,0,0,0,50,38,1
42,3,274198,4,3,2,6,5,4,1,0,0,38,25,0
47,3,148995,12,14,2,3,0,4,0,0,0,65,38,1
22,3,34747,11,9,4,7,3,4,1,0,0,35,38,0
28,3,124680,9,13,4,3,1,4,1,6849,0,60,38,0
40,3,210275,11,9,5,13,4,2,1,0,0,40,38,0
21,3,221480,15,10,4,12,3,4,1,0,0,25,6,0
23,1,57711,9,13,4,0,3,4,1,0,0,40,10,0
41,3,109539,11,9,4,11,1,4,1,0,0,40,38,0
28,3,38918,15,10,2,2,0,4,0,0,0,50,10,1
27,5,365110,9,13,4,9,1,4,1,0,0,20,38,0
20,3,396722,15,10,4,11,1,4,1,0,0,40,38,0
23,3,106615,7,12,4,9,3,4,1,2176,0,25,38,0
26,3,335998,11,9,4,11,1,4,1,0,0,38,38,0
30,3,330802,11,9,4,0,3,4,1,0,0,40,38,0
56,4,131916,11,9,6,3,1,4,1,0,0,50,38,0
46,3,220269,15,10,2,12,0,4,0,0,0,40,38,1
32,3,190385,8,11,0,0,4,4,1,0,0,35,38,0
28,3,90915,9,13,3,12,4,2,1,0,0,40,38,0
44,6,183829,9,13,4,0,1,4,1,0,0,38,38,0
47,0,192894,11,9,2,13,0,2,0,0,0,50,38,1
46,0,349230,8,11,2,12,0,4,0,0,1848,40,38,1
38,3,161141,15,10,2,2,0,4,0,0,0,48,38,1
35,3,269300,11,9,5,7,1,2,1,0,0,40,38,0
27,3,209085,8,11,2,9,0,4,0,0,0,44,38,1
29,3,309778,11,9,2,2,0,4,0,7298,0,40,38,1
18,8,193889,15,10,4,14,3,4,1,0,0,20,41,0
30,3,66278,11,9,4,0,1,4,1,0,0,40,38,0
60,3,156774,11,9,2,9,0,4,0,0,0,45,38,1
48,3,121424,9,13,2,3,0,4,0,0,0,55,38,1
51,3,108233,7,12,5,7,1,2,1,0,0,40,38,0
32,4,233727,9,13,2,11,0,4,0,7688,0,60,38,1
36,3,139180,8,11,2,0,5,2,1,0,0,40,38,0
40,3,48612,11,9,4,0,4,2,1,0,0,35,38,0
37,1,191364,7,12,2,3,0,4,0,0,0,40,9,1
58,3,109015,15,10,0,0,4,4,1,0,0,40,38,0
27,3,220931,11,9,0,0,4,4,1,0,0,32,38,0
22,8,195143,15,10,4,14,3,4,1,0,0,29,38,0
44,3,120277,12,14,2,3,0,4,0,0,0,38,38,1
52,3,101113,11,9,2,13,0,4,0,0,0,66,38,1
67,3,166187,11,9,6,3,4,4,0,0,0,38,38,1
42,3,285066,9,13,2,9,0,4,0,0,0,45,38,1
41,3,152629,15,10,2,12,0,4,0,0,0,40,38,1
68,0,232151,15,10,0,0,2,2,1,2346,0,40,38,0
32,1,230912,12,14,4,9,1,4,1,4865,0,40,38,0
28,3,142712,9,13,4,3,1,4,0,0,0,50,38,1
41,3,183203,11,9,2,13,0,4,0,0,0,50,38,1
53,1,140359,13,1,4,6,1,4,1,0,0,35,38,0
39,3,141584,7,12,2,2,0,4,0,0,0,60,38,1
45,3,120131,15,10,2,2,0,4,0,0,1887,40,38,1
20,8,30796,11,9,4,14,3,4,1,0,0,20,38,0
18,5,379242,15,10,4,3,1,4,1,0,0,50,38,0
43,3,281138,11,9,5,6,1,4,1,0,0,40,38,0
35,3,267891,11,9,2,7,5,4,1,0,0,38,38,0
36,3,231052,11,9,5,7,4,2,1,0,0,35,38,0
64,8,168340,11,9,2,14,0,4,0,0,0,40,41,1
36,3,162302,15,10,4,0,1,4,1,0,0,35,38,0
20,3,286734,15,10,4,0,1,3,1,0,0,35,38,0
37,3,205339,15,10,4,12,1,4,0,0,0,40,38,1
46,6,106705,12,14,4,3,1,4,1,0,0,38,38,0
28,3,54670,7,12,4,11,1,4,1,0,0,40,41,0
20,3,74631,6,5,4,7,3,4,1,0,0,40,38,0
35,3,200153,12,14,2,3,0,4,0,0,0,45,38,1
39,3,186130,14,15,2,3,0,4,0,0,0,55,38,1
36,3,184456,14,15,4,3,1,4,0,27828,0,50,38,1
63,3,71800,5,4,6,7,1,4,1,0,0,41,38,0
22,3,254547,15,10,4,3,4,2,1,0,0,40,22,0
48,3,160220,8,11,2,11,0,4,0,0,0,40,38,1
49,1,337768,12,14,2,3,0,4,0,0,0,50,38,1
21,3,121023,15,10,4,7,3,4,1,0,0,9,38,0
53,3,123011,11,9,0,13,1,4,0,0,0,40,38,1
29,3,89598,9,13,2,3,5,4,1,0,2057,35,38,0
19,8,218471,11,9,4,14,3,4,1,0,1602,30,38,0
40,3,144928,15,10,2,5,0,4,0,7298,0,40,38,1
18,3,64253,1,7,4,11,3,2,1,0,0,20,38,0
38,3,22245,11,9,2,3,0,4,0,0,0,60,38,1
63,8,68954,11,9,6,14,1,2,1,0,0,11,38,0
29,3,119052,11,9,4,5,1,2,1,0,0,40,38,0
33,4,281832,10,16,2,9,0,4,0,0,0,40,4,1
22,3,227594,9,13,4,11,1,4,1,0,0,40,38,0
50,5,158352,12,14,0,9,1,4,1,0,0,25,38,0
22,3,197613,8,11,4,7,1,4,1,0,0,30,38,0
17,1,148194,1,7,4,0,3,4,1,0,0,12,38,0
28,3,189257,6,5,4,5,3,2,1,0,0,24,38,0
58,3,100303,7,12,2,3,0,4,0,0,0,42,38,1
41,0,186601,11,9,5,3,1,2,1,0,0,40,38,0
24,3,360077,1,7,4,9,3,4,0,0,0,40,38,1
62,3,257277,11,9,6,0,1,4,1,0,0,38,38,0
58,3,192806,5,4,4,5,1,4,1,0,0,33,38,0
47,3,121124,11,9,2,2,0,4,0,0,0,40,38,1
18,3,99497,2,8,4,7,3,3,1,0,0,30,38,0
59,3,157831,11,9,0,0,1,4,1,0,0,16,38,0
19,3,187724,15,10,4,7,3,4,1,0,0,25,38,0
30,1,176992,11,9,2,13,0,4,0,0,0,50,38,1
23,3,198992,11,9,4,0,3,4,1,0,0,35,38,0
43,3,341358,8,11,2,11,0,4,0,0,0,40,38,1
45,3,88265,11,9,4,6,3,4,1,0,0,40,38,0
28,3,258862,8,11,2,6,5,4,1,0,0,18,38,0
35,3,143152,15,10,2,0,5,4,1,3908,0,27,38,0
48,5,28791,11,9,2,11,5,4,1,0,0,50,38,0
47,0,126204,15,10,0,0,1,4,1,0,0,40,38,0
21,8,199915,15,10,4,14,3,4,1,0,0,35,38,0
29,8,499935,8,11,4,14,4,4,1,0,0,40,38,0
62,8,68461,10,16,2,14,0,0,0,0,0,40,38,1
36,5,35945,5,4,2,6,0,4,0,7298,0,45,38,1
29,0,121040,11,9,0,0,1,2,1,0,0,40,38,0
40,3,176716,15,10,2,11,0,4,0,0,0,40,38,1
28,8,149646,15,10,0,14,3,4,1,0,0,20,41,0
59,4,170993,14,15,0,9,1,4,0,13550,0,40,38,1
34,3,204461,9,13,2,9,0,4,0,0,0,55,38,1
20,3,97212,15,10,2,11,5,4,1,0,0,30,38,0
32,3,155232,9,13,0,10,1,2,0,0,0,60,38,1
25,3,149875,9,13,6,3,1,4,1,0,0,40,38,0
30,3,236993,15,10,4,0,4,4,1,0,0,30,38,0
34,3,201156,1,7,4,2,1,4,1,0,0,30,38,0
30,3,177531,11,9,4,11,4,2,1,0,0,25,38,0
50,0,20179,12,14,2,12,0,4,0,0,0,40,38,1
53,3,70387,12,14,2,9,0,1,0,4386,0,40,18,1
70,3,132670,12,14,2,11,0,4,0,9386,0,4,38,1
44,3,210648,9,13,2,12,0,4,0,0,0,40,38,1
57,1,189824,15,10,2,5,0,2,0,7298,0,40,38,1
28,4,153291,11,9,4,0,3,4,1,0,0,35,38,0
42,5,193882,11,9,2,9,0,4,0,0,0,50,38,1
44,3,296728,12,14,2,3,0,4,0,0,0,40,38,1
24,3,179423,9,13,4,9,2,4,1,0,0,40,38,0
59,3,180645,11,9,0,0,1,4,1,0,0,40,38,0
32,3,198452,11,9,2,4,5,4,1,0,0,40,38,0
24,5,35448,11,9,5,7,4,4,1,0,0,50,38,0
63,4,110890,12,14,0,9,1,4,0,0,0,70,38,1
35,3,128516,11,9,2,3,5,4,1,0,0,45,38,0
29,3,29732,9,13,2,9,5,4,1,0,0,24,38,0
36,3,135293,9,13,0,9,4,4,1,1506,0,45,41,0
46,3,155933,9,13,4,6,1,4,1,0,1602,8,38,0
29,3,168138,9,13,2,10,0,4,0,0,0,40,38,1
32,3,360761,11,9,2,13,0,4,0,0,0,60,38,1
57,3,200453,11,9,2,2,0,4,0,15024,0,40,38,1
38,3,34996,15,10,5,7,4,4,1,0,0,40,38,0
30,3,270886,15,10,4,7,3,4,1,0,0,40,38,0
31,3,315128,15,10,4,0,1,4,1,0,0,52,38,0
65,1,382245,11,9,6,3,4,4,1,0,0,40,38,0
23,3,358355,4,3,2,5,5,4,1,0,0,40,25,0
64,3,86972,15,10,0,3,4,4,1,0,0,40,38,0
62,3,194167,11,9,0,6,1,4,1,2174,0,40,38,0
39,1,236391,11,9,2,6,0,4,0,0,0,38,38,1
32,3,171889,11,9,0,0,1,4,1,0,0,68,38,0
50,3,44942,11,9,2,6,0,4,0,0,1848,48,38,1
17,3,156732,1,7,4,7,2,4,1,0,0,20,38,0
43,5,145441,14,15,2,9,0,4,0,0,0,30,38,1
42,3,65372,15,10,4,0,3,4,1,0,0,40,38,0
21,3,431745,15,10,4,7,1,2,1,0,0,10,38,0
44,3,35910,9,13,2,3,0,4,0,0,1902,56,38,1
36,3,129150,15,10,2,9,0,4,0,0,0,20,38,1
35,5,210830,11,9,4,7,1,4,1,0,0,40,38,0
37,3,256723,15,10,0,0,4,2,1,0,0,35,38,0
39,3,151023,15,10,0,0,4,4,1,114,0,45,38,0
50,3,168212,10,16,2,9,0,4,0,0,1902,65,38,1
32,3,126132,9,13,2,3,0,4,0,15024,0,50,38,1
57,4,123053,14,15,2,9,0,1,0,15024,0,50,18,1
66,6,33155,11,9,2,3,0,4,0,0,0,45,38,1
40,3,43546,15,10,0,6,4,4,1,0,0,48,38,0
62,3,290754,0,6,6,5,1,4,1,0,0,40,38,0
39,3,165743,15,10,2,2,0,4,0,0,0,45,38,1
35,3,125933,9,13,2,2,0,4,0,0,0,50,38,1
57,3,69884,11,9,2,11,0,4,0,0,0,40,38,1
51,1,168539,9,13,2,3,0,4,0,0,0,50,38,1
45,1,160472,9,13,2,3,0,4,0,0,1977,50,38,1
32,3,328060,6,5,5,7,4,3,1,0,0,40,25,0
24,8,99829,15,10,4,14,3,4,1,0,0,40,38,0
36,3,111128,15,10,5,3,1,4,0,0,0,60,38,1
32,3,171116,11,9,0,7,3,4,1,0,0,40,38,0
32,3,112137,13,1,2,6,5,1,1,4508,0,40,0,0
39,3,167882,2,8,4,7,4,2,1,0,0,48,13,0
52,0,418640,12,14,2,9,0,4,0,15024,0,40,13,1
41,0,133060,7,12,2,9,0,4,0,0,0,40,38,1
37,5,241463,11,9,2,3,0,4,0,0,1848,65,38,1
47,3,205730,11,9,2,2,0,4,0,0,0,56,38,1
19,3,160033,15,10,4,10,3,4,1,0,0,30,38,0
38,3,436361,11,9,0,7,1,4,1,0,0,75,38,0
55,3,255364,15,10,2,3,0,4,0,0,0,60,38,1
22,3,148431,11,9,4,0,1,3,1,0,0,40,38,0
45,4,180239,14,15,2,3,0,1,0,7688,0,40,41,1
25,3,212800,15,10,4,11,3,4,1,0,0,40,38,0
59,3,157749,9,13,6,3,4,4,0,0,3004,40,38,1
90,3,141758,6,5,4,0,1,4,1,0,0,40,38,0
57,3,132704,12,14,5,9,1,4,0,10520,0,32,38,1
20,3,107882,15,10,4,0,3,4,1,0,0,20,38,0
44,3,180985,9,13,2,9,0,4,0,0,0,50,41,1
45,3,161954,9,13,4,9,1,4,1,0,0,40,10,0
36,1,202207,11,9,3,10,1,4,0,0,0,69,10,1
52,3,89041,9,13,2,11,0,4,0,0,0,40,38,1
17,1,170916,0,6,4,10,3,4,1,0,1602,40,38,0
21,6,299153,15,10,4,0,3,4,1,0,0,15,38,0
24,3,157332,8,11,0,12,1,4,1,0,0,40,38,0
28,3,89813,11,9,0,5,1,4,1,0,0,40,38,0
28,3,110169,8,11,0,0,1,4,1,0,0,3,38,0
45,4,36228,9,13,2,4,0,4,0,4386,0,35,38,1
31,3,377374,15,10,0,0,4,2,1,0,0,40,23,0
55,3,209476,12,14,4,9,1,4,1,0,0,40,38,0
41,1,193553,15,10,2,10,0,2,0,0,0,64,38,1
72,3,298070,8,11,5,7,4,4,1,6723,0,25,38,0
57,3,112840,12,14,2,9,0,4,0,0,0,55,38,1
28,3,82488,11,9,0,12,3,1,1,0,0,40,38,0
38,3,99783,8,11,2,7,5,4,1,0,1902,40,38,0
46,3,353219,6,5,0,7,4,4,1,0,0,40,38,0
65,3,461715,11,9,0,11,4,4,1,0,0,25,41,0
51,1,123325,14,15,6,9,1,4,1,0,0,40,38,0
53,3,308082,13,1,4,7,1,4,1,0,0,15,7,0
25,3,169323,9,13,2,3,3,4,1,0,0,40,38,0
40,3,135056,7,12,0,0,4,4,1,0,0,40,38,0
19,3,216413,11,9,0,12,4,4,1,0,0,55,38,0
17,3,94492,1,7,4,11,3,4,1,0,0,19,38,0
65,3,113293,11,9,2,2,0,4,0,0,0,50,38,1
24,3,206827,15,10,4,11,3,4,1,5060,0,30,38,0
28,5,176027,11,9,4,7,1,4,1,0,0,28,38,0
50,5,240612,9,13,0,9,1,4,1,0,0,60,38,0
22,8,148955,15,10,4,14,3,1,1,0,0,15,34,0
33,3,156464,9,13,4,11,1,4,0,0,0,50,38,1
33,5,235271,9,13,0,11,1,4,0,0,0,50,38,1
36,1,187411,12,14,4,9,1,4,0,0,0,50,38,1
49,3,72333,15,10,0,0,1,1,1,0,0,40,38,0
25,3,350850,5,4,2,4,0,4,0,0,0,50,38,1
46,3,241350,15,10,4,3,1,4,0,8614,0,50,38,1
29,3,334221,15,10,4,7,1,4,1,0,0,18,38,0
35,3,182898,11,9,4,0,1,4,0,8614,0,40,38,1
23,3,345577,9,13,4,0,1,4,1,0,0,46,38,0
47,0,224559,11,9,2,13,0,2,0,0,0,40,38,1
