age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
56,3,183884,1,7,2,6,0,4,0,0,0,40,38,0
34,3,242984,11,9,4,0,1,4,0,0,0,48,38,0
35,1,216068,11,9,5,0,4,4,1,0,0,38,38,0
38,3,296999,9,13,4,3,1,4,1,0,0,70,38,0
20,3,142233,11,9,4,11,1,4,1,0,0,35,38,0
39,3,176279,9,13,0,11,1,4,1,0,0,40,38,0
47,3,216999,9,13,2,3,0,4,0,0,0,50,38,0
27,0,257124,9,13,4,13,2,4,0,0,0,35,38,0
18,8,90230,11,9,4,14,3,4,0,0,0,20,38,0
52,3,134184,11,9,0,7,1,4,1,2597,0,36,38,0
42,3,227065,9,13,4,0,1,4,0,0,0,60,38,0
55,1,254949,11,9,2,5,0,4,0,0,0,40,38,0
28,3,210867,1,7,0,11,3,4,0,0,0,40,38,0
90,5,83601,14,15,6,9,1,4,0,1086,0,60,38,0
31,6,176185,11,9,0,0,1,4,0,0,0,40,38,0
39,3,341672,8,11,2,12,0,1,0,0,0,40,29,0
29,1,220419,9,13,4,10,1,4,0,0,0,56,38,0
29,3,46987,11,9,4,0,1,4,1,0,0,55,38,0
58,3,183810,15,10,2,3,0,4,0,0,0,40,38,0
48,3,162096,6,5,2,6,2,1,1,0,0,45,2,0
34,3,203488,11,9,4,2,1,4,0,0,0,40,38,0
51,3,105788,4,3,5,7,4,2,1,0,0,40,33,0
45,3,241350,11,9,4,13,1,4,0,0,0,40,38,0
24,3,118792,15,10,4,11,3,4,1,0,0,12,38,0
42,3,191712,9,13,0,11,1,4,0,0,1590,40,38,0
35,3,229328,11,9,2,6,5,2,1,0,0,40,38,0
29,3,58115,9,13,2,11,0,4,0,0,0,41,38,0
22,5,238917,11,9,4,5,1,4,0,0,0,40,38,0
22,5,47541,15,10,4,11,3,4,0,0,0,20,38,0
33,3,181388,11,9,5,7,4,4,1,0,0,40,38,0
30,3,175690,15,10,4,0,4,2,1,0,0,40,38,0
27,3,153288,15,10,2,13,0,4,0,0,0,40,38,0
56,5,222182,11,9,2,3,0,2,0,0,0,45,38,0
36,3,105021,9,13,2,9,0,4,0,0,0,55,38,0
53,5,108815,11,9,2,2,0,4,0,0,0,60,38,0
34,3,221396,15,10,2,0,0,4,0,0,0,40,38,0
31,3,284395,9,13,2,11,0,4,0,0,0,40,38,0
30,3,194827,15,10,2,2,0,4,0,0,1740,40,38,0
31,3,159187,15,10,2,2,0,4,0,0,0,25,38,0
49,0,106207,9,13,2,0,0,4,0,0,0,40,38,0
47,3,188330,11,9,2,13,0,4,0,0,0,25,38,0
61,3,34632,2,8,3,9,1,4,0,0,0,40,38,0
27,3,29261,7,12,4,2,4,4,0,0,0,40,38,0
26,3,245880,11,9,4,7,2,4,0,0,0,40,38,0
32,0,148138,9,13,2,9,0,1,0,0,2002,40,19,0
31,3,59469,11,9,4,7,1,4,0,0,0,40,38,0
26,3,192549,15,10,4,2,3,4,0,0,0,40,38,0
24,3,232841,11,9,4,7,1,4,0,0,0,35,38,0
25,3,192273,9,13,2,9,0,4,0,0,0,40,38,0
32,3,183916,11,9,4,7,1,4,1,0,0,34,38,0
50,0,69614,0,6,5,2,1,4,0,0,0,56,38,0
63,3,181153,11,9,2,11,0,4,0,0,0,35,38,0
49,3,218676,15,10,2,6,0,4,0,0,0,43,38,0
33,5,34102,11,9,4,7,1,4,1,0,0,35,38,0
33,3,178587,15,10,5,9,4,4,1,0,0,37,38,0
42,5,27821,8,11,2,3,0,4,0,0,0,60,38,0
67,8,401273,15,10,6,14,1,4,1,0,0,5,38,0
30,8,201196,1,7,4,14,3,2,1,0,0,40,38,0
65,3,192309,11,9,6,7,1,4,1,0,0,15,38,0
34,3,140092,11,9,4,12,1,4,0,0,0,40,38,0
35,3,388252,8,11,2,0,0,2,0,0,0,40,38,0
26,3,177635,2,8,3,13,4,4,0,0,0,40,25,0
22,3,437994,15,10,4,7,2,2,0,0,0,20,38,0
28,0,381789,9,13,4,9,1,4,0,0,0,50,38,0
34,3,263307,9,13,4,11,4,2,0,0,0,45,41,0
30,3,78530,11,9,4,5,1,4,0,0,0,40,38,0
34,3,157747,11,9,2,13,0,4,0,0,0,45,38,0
44,1,190020,9,13,2,9,0,4,0,0,0,50,38,0
31,3,214288,15,10,2,2,0,4,0,0,0,40,38,0
35,1,215419,15,10,0,0,4,4,1,0,0,40,38,0
48,3,332465,9,13,2,9,0,4,0,0,0,35,38,0
42,3,335846,9,13,4,3,4,4,1,0,0,50,38,0
45,3,235646,15,10,4,3,1,4,0,0,0,45,38,0
24,3,456367,11,9,2,2,0,4,0,0,0,40,38,0
37,3,356824,11,9,5,12,4,4,1,0,0,40,38,0
40,1,39581,14,15,5,9,3,2,1,0,0,40,38,0
28,3,242482,11,9,4,5,3,4,0,0,0,40,38,0
36,3,66173,9,13,4,0,1,4,1,0,0,50,38,0
32,3,96016,9,13,4,9,1,4,0,0,0,45,38,0
48,3,278039,11,9,0,11,1,4,0,0,0,60,38,0
23,3,306309,0,6,2,4,0,4,0,0,0,40,38,0
61,5,201965,11,9,2,3,0,4,0,0,0,40,38,0
20,3,342599,15,10,4,5,3,4,0,0,0,35,38,0
42,3,70037,12,14,4,9,1,4,0,0,0,50,38,0
32,5,182926,12,14,4,9,1,4,0,0,0,40,38,0
76,8,32995,5,4,2,14,0,4,0,0,0,5,38,0
27,3,587310,7,12,2,13,3,4,0,0,0,40,7,0
30,3,152453,1,7,2,7,0,4,0,0,0,40,25,0
27,3,275466,0,6,4,5,3,2,0,0,0,40,38,0
46,3,179048,11,9,2,11,0,4,0,0,0,35,41,0
82,3,152148,5,4,2,5,0,4,0,0,0,2,38,0
57,0,21626,15,10,0,7,1,4,0,0,0,40,38,0
26,3,102476,15,10,4,7,3,4,0,0,0,40,38,0
65,8,143118,11,9,6,14,4,4,1,0,2206,10,38,0
25,3,209230,11,9,4,7,3,4,1,0,0,6,38,0
20,3,243178,11,9,4,5,3,4,0,0,0,28,38,0
23,3,216639,9,13,4,12,1,4,1,0,0,40,38,0
37,3,220585,11,9,4,0,1,4,0,0,0,40,38,0
67,1,272587,5,4,6,7,1,4,1,1086,0,15,38,0
32,3,175878,5,4,2,2,0,4,0,0,0,35,38,0
20,5,176321,15,10,4,6,1,4,1,0,0,40,38,0
38,0,174778,15,10,4,0,1,4,1,0,1980,40,38,0
24,3,179203,2,8,4,11,2,4,0,0,0,55,38,0
30,3,144593,11,9,4,7,1,2,0,0,0,40,41,0
34,1,325792,15,10,2,2,0,4,0,0,0,40,38,0
54,5,164757,8,11,2,2,0,4,0,0,0,16,38,0
37,6,48211,11,9,0,0,4,4,1,0,0,35,38,0
28,3,65171,15,10,2,0,0,4,0,0,0,40,38,0
50,3,392668,15,10,2,6,0,4,0,4386,0,40,38,0
55,5,111625,11,9,2,2,0,4,0,0,0,60,38,0
53,3,329222,9,13,2,2,0,1,0,0,1740,40,24,0
26,6,147719,9,13,4,9,1,1,0,0,0,20,18,0
25,3,120535,11,9,0,11,4,4,1,0,0,40,38,0
71,3,212806,11,9,2,11,0,4,0,0,0,36,38,0
28,3,189346,11,9,0,5,3,4,0,0,0,40,38,0
34,3,136721,11,9,0,3,1,4,1,0,0,40,38,0
42,3,152889,0,6,2,2,0,4,0,0,0,45,38,0
24,6,154432,9,13,4,6,1,4,0,0,0,35,38,0
32,3,172415,11,9,4,7,4,2,1,0,0,40,38,0
42,3,188693,15,10,2,2,0,4,0,0,0,40,38,0
40,3,183765,11,9,2,7,0,4,0,0,0,40,38,0
26,3,383885,7,12,2,2,0,4,0,5013,0,50,38,0
31,3,186144,5,4,4,6,1,3,1,0,0,40,25,0
23,5,191283,11,9,4,13,3,4,0,0,0,40,38,0
31,3,119033,11,9,2,2,0,4,0,0,0,40,38,0
18,3,180039,2,8,4,11,3,4,1,0,0,20,38,0
54,3,177675,11,9,0,0,4,4,1,0,0,42,38,0
33,5,24504,11,9,5,2,2,4,0,0,0,50,38,0
58,3,104476,15,10,5,0,1,4,1,0,1092,40,38,0
19,3,199495,15,10,4,5,3,4,0,0,0,40,38,0
68,3,156000,0,6,6,7,4,2,1,0,0,20,38,0
19,8,263338,15,10,4,14,3,4,0,0,0,45,38,0
29,3,93662,15,10,0,9,4,4,1,0,0,24,38,0
43,3,39581,11,9,4,7,1,2,1,0,0,45,38,0
58,3,177368,11,9,2,2,0,4,0,3137,0,16,38,0
37,3,166193,11,9,2,5,0,4,0,0,0,40,38,0
31,3,185778,11,9,4,4,1,4,0,0,0,60,38,0
46,3,173613,11,9,0,0,1,4,1,0,0,40,38,0
19,3,118352,15,10,4,7,3,4,1,0,0,16,38,0
42,5,248406,11,9,2,13,0,4,0,0,0,40,38,0
45,3,108993,11,9,4,2,3,4,0,0,0,40,38,0
17,3,38611,1,7,4,0,3,4,1,0,0,23,38,0
23,3,50411,11,9,4,2,3,4,0,0,0,40,38,0
25,1,334133,12,14,4,9,3,4,0,0,0,20,38,0
28,3,107812,6,5,4,13,1,4,0,6849,0,35,38,0
63,3,264600,0,6,2,0,0,4,0,0,0,45,38,0
36,3,149833,11,9,2,3,5,4,1,0,0,40,38,0
44,3,60722,11,9,0,11,1,1,1,0,0,40,38,0
22,3,112847,11,9,4,0,3,1,0,0,0,40,38,0
45,3,179428,15,10,2,13,0,4,0,0,0,55,38,0
45,3,106061,1,7,2,11,0,4,0,0,0,70,38,0
28,3,175262,11,9,2,6,3,4,0,0,0,40,38,0
60,8,139391,11,9,2,14,0,4,0,0,0,42,38,0
27,3,182540,1,7,4,2,1,4,0,0,0,40,38,0
31,3,120461,15,10,4,11,3,4,1,0,0,40,38,0
24,3,271354,11,9,2,7,0,4,0,0,0,40,38,0
55,3,414994,11,9,2,2,0,4,0,0,0,40,38,0
37,3,222450,1,7,3,7,2,4,0,0,0,40,7,0
62,8,72486,11,9,2,14,0,1,0,0,0,24,2,0
42,1,29075,7,12,2,9,5,0,1,0,0,40,38,0
43,3,234220,11,9,0,6,3,4,1,0,0,40,4,0
20,8,386962,0,6,4,14,3,4,0,0,0,40,25,0
29,3,205249,12,14,2,3,0,1,0,0,0,40,23,0
33,5,188957,9,13,4,11,1,4,1,0,0,40,38,0
55,3,190508,15,10,2,13,0,2,0,0,0,35,38,0
23,3,376383,11,9,4,7,4,4,0,0,0,35,25,0
30,3,201697,11,9,5,7,1,4,1,0,0,35,38,0
60,5,170114,6,5,2,4,0,4,0,0,1672,84,38,0
52,3,198744,11,9,6,11,1,4,1,0,0,40,38,0
17,3,205954,2,8,4,7,3,4,1,0,0,8,38,0
54,8,95329,15,10,0,14,3,4,0,0,0,50,38,0
45,3,151627,15,10,0,0,4,4,1,0,0,45,38,0
20,3,104981,11,9,4,11,1,4,0,0,0,40,38,0
46,3,28225,15,10,2,13,0,4,0,0,0,58,38,0
22,3,113760,1,7,4,7,3,4,1,0,0,30,38,0
19,3,206546,15,10,4,5,3,4,0,0,0,24,38,0
32,3,189265,9,13,4,0,1,4,1,0,0,40,38,0
24,3,59146,11,9,5,11,4,4,1,0,0,48,38,0
38,3,268893,8,11,2,13,0,4,0,0,0,70,38,0
43,3,343061,15,10,2,11,0,4,0,0,0,50,4,0
22,8,335453,15,10,4,14,3,4,1,0,0,16,38,0
20,3,275421,15,10,4,11,3,4,1,0,0,20,38,0
36,5,206520,9,13,4,2,3,4,0,0,0,40,38,0
41,3,30759,5,4,2,3,0,4,0,0,0,60,38,0
40,4,209344,11,9,0,0,4,4,1,0,0,15,41,0
28,3,239753,11,9,4,7,1,4,1,0,0,40,38,0
54,3,115912,15,10,2,2,0,4,0,0,0,40,38,0
17,3,108273,0,6,4,11,3,4,1,0,0,12,38,0
31,3,87891,11,9,2,6,0,4,0,0,0,40,38,0
17,3,169658,0,6,4,7,3,4,1,0,0,21,38,0
30,1,145692,15,10,4,10,1,2,0,0,1974,40,38,0
25,3,267431,9,13,4,9,3,2,1,0,0,55,38,0
36,4,164866,7,12,5,3,1,4,0,0,0,50,38,0
37,3,154571,15,10,2,2,0,1,0,0,0,40,41,0
38,6,462832,15,10,2,3,5,2,1,0,0,40,37,0
22,8,228480,11,9,2,14,3,4,1,0,0,20,38,0
18,3,54639,11,9,4,4,3,4,0,0,0,40,38,0
19,8,46400,15,10,4,14,1,4,1,0,0,32,38,0
45,3,197731,11,9,2,6,0,4,0,0,0,40,38,0
27,3,54861,15,10,4,11,1,4,0,0,0,32,38,0
38,3,450924,2,8,2,7,0,4,0,3942,0,40,38,0
57,3,174353,11,9,4,3,1,4,0,0,0,40,38,0
26,1,386949,11,9,0,0,4,4,1,0,0,25,38,0
30,3,370183,11,9,2,12,0,4,0,0,0,40,38,0
36,3,135289,11,9,2,6,0,4,0,0,0,45,38,0
45,3,370261,9,13,0,3,1,4,1,0,0,40,38,0
22,3,137876,15,10,4,10,1,4,0,0,0,20,38,0
49,5,56841,9,13,2,4,0,4,0,0,0,70,38,0
18,3,187240,1,7,4,5,3,4,0,0,0,18,38,0
23,3,345577,9,13,4,0,1,4,1,0,0,46,38,0
17,3,262511,1,7,4,11,3,4,0,0,0,20,38,0
54,3,234938,11,9,2,11,0,4,0,4064,0,55,38,0
42,3,112507,2,8,2,13,0,4,0,0,0,30,38,0
26,3,111243,11,9,4,0,4,4,1,0,0,35,38,0
55,3,116219,15,10,0,7,1,2,1,0,0,40,38,0
57,8,50248,15,10,2,14,0,4,0,0,0,40,38,0
23,6,136075,9,13,4,9,1,4,1,0,0,32,38,0
25,3,68302,11,9,2,2,0,4,0,0,0,40,38,0
26,3,359327,15,10,2,11,0,4,0,0,0,50,41,0
26,3,134287,8,11,4,11,3,4,1,0,0,35,38,0
43,3,184378,9,13,4,9,1,4,0,0,0,40,38,0
55,1,135439,9,13,6,9,1,4,1,0,0,48,38,0
29,1,148182,11,9,2,13,0,2,0,0,0,40,38,0
20,8,162667,11,9,4,14,2,4,0,0,0,40,7,0
18,3,179020,11,9,4,6,3,4,1,0,0,48,38,0
35,3,241306,15,10,4,11,1,4,0,0,0,50,38,0
26,3,189238,6,5,4,7,3,4,1,0,0,38,7,0
28,3,213276,11,9,2,3,0,4,0,0,0,50,38,0
61,3,85434,11,9,2,13,0,4,0,0,0,40,38,0
33,3,207561,9,13,4,0,1,2,0,0,0,40,38,0
52,5,92469,15,10,0,9,1,4,1,0,0,32,38,0
40,3,193494,11,9,2,5,0,4,0,0,0,46,38,0
