age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
28,3,154191,10,8,3,5,2,4,0,0,0,37,38,0
53,3,170188,9,12,2,2,0,4,0,0,0,40,38,0
32,3,264656,11,9,2,5,2,3,0,0,0,22,38,0
44,3,215433,11,13,3,4,1,4,1,0,2373,48,38,1
29,0,205252,14,9,4,0,1,3,0,0,0,40,6,0
44,1,62652,13,11,2,10,5,4,1,3747,0,37,38,1
58,4,274784,11,10,1,1,1,2,0,0,0,40,38,0
38,1,258125,7,12,1,11,1,2,0,0,0,38,38,0
26,3,223951,7,12,4,0,1,4,0,0,0,36,38,0
38,1,51517,9,12,2,9,0,4,0,0,0,44,38,0
43,1,41443,11,9,2,7,0,4,0,0,0,40,38,0
50,3,170872,9,12,2,2,0,4,0,0,0,42,38,0
46,2,203081,12,9,5,3,1,2,0,0,0,40,26,0
48,3,108531,12,9,0,11,2,4,0,0,0,40,38,0
26,2,46851,13,10,4,10,2,4,0,0,0,41,38,0
44,1,82240,12,14,2,9,5,4,1,0,0,40,38,1
21,1,328265,2,6,3,7,1,3,0,0,0,33,38,0
42,2,78194,12,12,2,8,5,4,1,0,0,32,38,1
37,3,148902,6,7,1,6,1,2,0,0,0,40,38,0
51,3,80239,11,9,0,2,4,1,0,0,0,30,38,0
47,1,43279,11,9,2,7,0,4,0,0,0,40,38,0
23,3,250713,9,11,1,6,0,3,0,0,0,29,38,0
37,2,257295,11,10,0,8,2,2,0,0,0,40,31,0
45,1,393949,10,10,2,3,5,4,1,0,0,38,38,1
32,3,346013,9,10,3,4,2,2,0,0,0,42,38,0
56,3,166195,11,9,2,0,4,1,0,0,0,41,40,0
44,3,215910,11,13,3,3,1,4,1,0,2670,49,38,1
65,1,188182,11,9,5,0,4,4,1,0,0,35,38,1
42,3,693989,11,9,3,5,2,4,0,0,0,41,38,0
31,3,378593,6,6,2,6,0,2,0,0,0,47,38,0
29,3,214869,11,9,2,2,0,3,0,0,0,40,39,0
42,1,44119,13,9,1,8,3,4,1,5065,0,37,38,1
52,3,166819,11,9,2,0,3,1,0,0,0,40,40,0
48,5,191373,8,6,3,9,1,4,0,0,0,35,38,0
47,2,67762,9,13,0,10,0,4,0,0,0,45,38,0
40,2,204084,11,10,3,4,2,3,0,0,0,35,20,0
45,3,169474,10,13,2,3,2,4,0,0,0,40,38,0
35,3,112739,8,11,3,6,1,4,1,0,0,42,38,1
41,4,60739,14,9,1,6,4,4,1,0,0,18,38,1
29,3,212720,6,7,1,5,0,4,0,0,0,36,38,0
32,3,214769,11,9,4,2,1,2,0,0,0,38,40,0
23,3,177533,11,9,4,2,3,4,0,0,0,55,38,0
43,3,117768,10,9,2,10,0,3,0,2406,0,19,31,0
45,1,40505,13,9,1,6,3,4,1,3919,0,37,38,1
40,3,240497,11,11,1,5,3,4,0,0,0,23,38,0
41,3,151969,6,7,5,11,1,4,0,0,0,37,38,0
37,1,54412,15,10,2,10,5,4,1,5668,0,31,38,1
50,5,192025,8,6,3,9,1,4,0,0,0,35,38,0
33,2,338624,8,12,2,11,0,2,0,0,0,48,38,0
40,3,518225,5,3,3,2,1,3,0,0,0,31,28,0
40,3,212869,8,11,2,9,5,4,1,0,0,34,38,1
43,3,189616,13,11,0,4,3,4,1,0,0,50,38,1
44,3,188862,13,12,1,5,4,4,1,0,0,50,38,1
31,1,204964,14,9,4,0,1,2,0,0,0,40,8,0
34,3,168967,13,11,2,2,2,4,0,0,0,40,38,0
47,3,118877,10,9,2,10,0,4,0,2855,0,15,38,0
23,3,172931,11,10,3,2,3,4,0,0,0,54,38,0
65,1,188258,10,9,5,0,3,4,1,0,0,35,38,1
51,1,74917,12,14,2,9,5,4,1,0,0,40,38,1
26,6,112294,9,12,3,9,0,3,0,0,0,37,3,0
32,4,108050,13,9,3,7,1,3,0,0,0,40,38,0
69,6,112400,13,9,1,13,1,4,0,0,0,22,38,0
53,3,162135,13,10,2,2,5,4,1,0,0,32,38,1
36,3,106240,10,10,4,4,2,2,0,0,0,44,38,0
52,3,207177,8,12,2,12,5,4,1,0,0,39,38,1
33,3,212174,5,7,2,5,1,2,0,0,0,36,39,0
47,1,119041,9,11,2,7,5,4,1,5514,0,31,36,1
51,3,166741,11,9,2,0,4,1,0,0,0,47,39,0
59,1,420904,10,8,2,0,5,4,1,0,0,37,38,1
30,6,112434,9,12,3,9,0,3,0,0,0,36,6,0
18,3,150576,0,6,4,11,3,4,0,0,0,40,38,0
36,3,133884,8,10,0,10,4,4,0,0,0,40,38,0
62,5,162394,8,12,2,3,0,4,0,0,0,40,38,0
24,3,269338,11,10,4,5,2,3,0,0,0,20,38,0
37,5,211177,10,12,2,0,5,4,1,0,0,25,28,1
31,3,168732,12,9,4,5,2,4,0,0,0,32,38,0
39,3,212753,8,11,2,8,5,4,1,0,0,32,38,1
38,3,221137,8,12,0,3,1,4,1,0,0,47,38,1
43,4,75224,10,9,0,2,3,0,0,0,0,31,38,0
25,3,265931,10,12,3,8,3,2,0,0,0,36,35,0
51,2,168001,11,13,0,8,1,4,1,0,0,39,38,1
41,2,316379,12,14,2,6,0,3,0,0,0,50,38,0
36,5,211900,9,12,2,0,5,4,1,0,0,21,35,1
33,3,172916,10,10,3,2,1,4,0,0,0,52,38,0
24,3,173928,10,9,3,2,2,4,0,0,0,57,38,0
26,2,207701,12,9,4,0,1,3,0,0,1024,38,22,0
32,1,219118,9,13,2,7,4,4,1,0,553,29,38,1
34,3,527098,11,9,3,3,2,4,0,0,0,41,29,0
47,1,47759,11,9,2,8,0,4,0,0,0,40,38,0
40,2,250459,9,10,2,9,2,2,0,0,0,40,38,0
40,6,105593,11,9,4,10,1,3,0,0,1065,40,38,0
30,3,144717,9,12,3,10,2,3,0,0,0,40,38,0
46,1,66003,13,12,2,10,5,4,1,2712,0,38,38,1
34,1,260826,7,12,1,10,1,2,0,0,0,37,38,0
28,3,118017,9,12,3,2,2,4,0,599,0,34,38,0
30,4,233002,7,9,2,4,1,4,0,0,0,51,38,0
33,1,204769,13,10,3,2,1,3,0,0,0,38,12,0
31,3,718736,8,6,3,1,2,4,0,0,0,35,33,0
64,6,113250,13,9,2,11,1,3,0,0,0,21,38,0
33,3,147529,10,10,1,11,3,4,0,0,0,40,38,0
29,4,102915,9,11,4,10,1,4,0,0,462,47,38,0
36,5,137223,9,15,3,9,1,3,1,0,2460,59,38,1
45,3,169846,12,11,2,2,0,4,0,0,0,40,38,0
45,2,228796,11,9,2,7,0,4,0,0,0,40,24,0
37,2,57031,15,10,2,9,5,4,1,4358,0,27,38,1
28,3,232843,7,8,2,4,2,4,0,0,0,47,38,0
63,1,187850,11,9,5,1,4,4,1,0,0,37,38,1
44,3,215819,11,13,3,2,1,4,1,0,2769,49,38,1
32,3,360534,9,7,3,1,2,2,0,0,0,42,38,0
60,3,267904,10,9,0,3,1,2,0,0,0,39,38,0
34,2,344560,11,9,3,1,3,2,0,0,0,42,38,0
23,3,131521,11,9,3,0,1,4,0,0,0,40,38,0
32,3,129064,9,12,1,6,0,4,0,0,0,40,38,0
39,7,105168,11,9,4,12,1,3,0,0,1332,39,38,0
42,1,203640,15,10,0,0,1,3,0,0,0,38,32,0
52,3,226215,10,9,2,6,0,4,0,0,0,40,38,0
45,3,140119,11,14,2,4,4,4,1,0,2035,42,38,1
51,1,74091,12,13,2,8,5,4,1,0,0,38,38,1
30,5,114055,9,11,3,9,0,3,0,819,0,32,11,0
42,4,108908,11,9,4,9,3,2,0,0,516,38,38,0
39,3,215495,9,13,0,2,1,4,1,0,0,40,38,1
48,4,207817,9,13,2,6,5,4,1,0,0,31,38,1
22,3,263647,11,9,3,6,2,3,0,0,0,16,38,0
31,3,361744,6,9,2,9,0,2,0,0,0,46,38,0
39,1,52845,9,12,2,9,0,4,0,0,0,43,38,0
25,3,212547,11,9,2,1,0,4,0,0,990,38,38,0
31,2,248718,11,10,0,11,2,2,0,0,0,40,38,0
34,2,337334,8,12,2,11,0,2,0,0,0,48,38,0
35,2,205170,4,5,2,5,0,4,0,0,0,40,38,0
43,4,160893,11,11,2,3,0,4,0,0,0,39,38,0
38,1,51161,9,12,2,8,0,4,0,0,0,44,38,0
22,3,263667,11,9,3,6,2,3,0,0,0,16,38,0
48,4,90649,11,10,2,3,5,4,1,0,0,40,38,1
36,5,212148,8,12,2,0,5,4,1,0,0,20,38,1
27,3,111807,7,12,2,0,5,2,1,0,0,32,24,1
40,1,47099,14,9,1,9,4,4,1,6010,0,36,38,1
33,3,249147,11,9,2,9,1,3,0,0,0,40,38,0
38,3,221639,8,12,0,3,2,4,1,0,0,47,38,1
49,4,238315,14,10,3,1,3,4,0,0,0,8,38,0
24,3,130732,10,10,3,2,0,4,0,0,0,40,38,0
23,3,262894,8,12,3,7,1,2,0,0,0,31,38,0
52,2,75496,9,12,0,9,1,4,0,0,0,42,38,0
30,4,103040,9,11,4,10,1,4,0,0,594,46,38,0
46,1,66258,13,12,2,10,5,4,1,2633,0,38,38,1
24,3,152869,7,8,4,6,3,4,0,0,0,37,38,0
31,3,344639,8,10,2,6,1,2,0,0,0,43,38,0
44,3,203675,10,10,2,6,3,3,0,0,0,33,25,0
52,5,188081,10,15,3,4,2,4,1,0,0,50,38,1
37,3,247848,11,9,3,7,3,2,0,0,0,40,38,0
49,3,227188,11,9,2,7,0,4,0,0,0,40,38,0
47,1,47176,11,9,2,8,0,4,0,0,0,40,38,0
24,3,215494,12,9,2,4,0,4,0,0,0,35,38,0
63,7,197681,4,4,2,12,0,4,0,0,0,31,38,0
34,3,153687,11,9,4,6,2,4,0,0,0,36,38,0
22,3,291000,14,9,4,8,3,4,0,0,0,39,38,0
21,3,256224,8,11,2,5,0,4,0,0,0,22,38,0
35,4,115601,10,10,2,10,0,3,0,1480,0,27,19,0
60,4,200106,8,7,4,8,0,2,0,0,0,36,38,0
38,4,136021,10,13,3,9,1,4,1,0,1612,46,38,1
28,3,143329,9,13,4,9,3,3,0,0,0,40,38,0
50,2,186308,11,13,2,8,4,4,1,0,0,48,38,1
54,4,277629,11,11,1,1,1,2,0,0,0,40,38,0
28,3,112112,7,12,2,0,5,2,1,0,0,31,27,1
56,3,161279,13,10,2,1,5,4,1,0,0,34,38,1
28,1,309540,6,10,3,9,1,4,0,0,0,39,38,0
42,3,206728,8,12,3,9,2,4,1,0,0,39,38,1
39,3,205170,6,5,2,6,0,4,0,0,0,39,38,0
49,2,70884,9,13,0,10,0,4,0,0,0,45,38,0
44,3,204301,6,7,2,7,1,4,0,0,0,36,38,0
34,2,232420,10,10,3,6,0,4,0,0,0,48,17,0
34,3,232982,7,12,1,3,4,4,1,0,0,53,38,1
44,3,57530,11,9,2,9,0,4,0,0,0,40,38,0
37,3,187283,11,9,2,3,4,4,0,0,0,54,38,0
26,3,149813,5,7,2,11,3,4,0,0,0,40,38,0
32,3,234009,8,6,1,4,3,4,0,0,0,25,38,0
43,3,161646,11,9,5,0,3,4,0,0,0,42,38,0
32,3,356723,10,8,3,0,3,2,0,0,0,41,38,0
26,3,111165,7,11,2,1,4,1,1,0,0,38,20,1
54,0,30318,13,9,0,8,0,1,0,0,0,40,38,0
26,1,207528,13,9,4,0,1,3,0,0,951,38,21,0
24,3,209959,10,8,3,0,0,4,0,0,1971,37,38,0
44,3,215375,11,13,3,4,1,4,1,0,2316,47,38,1
51,1,75387,12,14,2,9,5,4,1,0,0,40,38,1
42,3,168612,13,9,2,1,1,3,0,0,0,40,38,0
29,1,219322,9,13,2,8,5,4,1,0,0,24,38,1
41,2,204441,10,7,1,3,0,4,0,0,0,39,38,0
40,1,55149,9,13,1,9,0,4,0,0,0,45,38,0
44,3,167180,9,13,3,8,1,4,1,0,0,39,38,1
43,3,203658,9,13,3,9,1,4,1,0,0,40,38,1
43,3,214696,10,12,3,6,2,4,1,0,1648,45,38,1
56,5,112484,12,9,3,9,2,2,0,0,0,27,38,0
29,3,144952,9,12,3,11,3,4,0,0,0,40,38,0
44,2,88216,11,12,2,6,5,4,1,0,0,40,38,1
26,3,315381,11,10,3,10,1,3,0,0,0,42,38,0
22,3,215919,13,9,3,7,1,4,0,0,0,30,38,0
47,2,228321,11,9,2,7,0,4,0,0,0,40,27,0
52,3,147548,10,8,0,3,1,2,0,0,0,40,38,0
32,3,128931,9,12,2,6,0,4,0,0,0,39,38,0
20,3,131780,11,9,3,0,0,4,0,0,0,39,38,0
23,5,108684,13,10,2,10,0,3,0,0,0,40,28,0
49,3,167426,12,9,2,0,3,2,0,0,0,40,39,0
40,3,214201,8,11,1,8,3,4,1,0,0,40,38,1
56,3,108627,10,9,0,11,3,4,0,0,0,40,38,0
31,3,168565,11,13,2,3,4,3,0,0,0,46,37,0
39,3,205067,6,5,2,6,0,4,0,0,0,38,38,0
42,4,174719,11,10,2,9,5,4,1,0,1002,27,38,1
52,2,75464,9,12,0,9,1,4,0,0,0,42,38,0
39,3,162035,7,10,4,2,0,4,0,0,0,40,38,0
26,3,172535,12,9,3,2,1,4,0,0,0,52,38,0
50,2,202460,11,9,5,4,1,2,0,0,0,40,32,0
52,3,161194,7,7,4,2,2,4,0,0,0,41,38,0
38,1,53869,14,10,2,11,5,4,1,6460,0,36,38,1
31,3,379928,7,6,2,3,1,2,0,0,0,45,38,0
41,1,54055,9,11,2,9,0,4,0,0,0,42,38,0
32,3,113613,9,12,2,0,5,4,1,0,0,24,37,1
20,5,180136,6,7,4,7,2,4,0,0,0,46,38,0
28,3,141398,9,13,4,7,3,2,0,0,0,40,38,0
52,3,204293,9,13,2,10,3,4,1,0,0,40,38,1
41,3,267872,9,11,2,6,2,2,0,0,0,37,38,0
34,3,114731,11,11,2,2,5,4,1,0,0,22,38,1
33,5,233396,9,12,4,3,1,4,0,0,0,62,38,0
59,1,83132,10,9,1,4,4,4,0,0,0,35,38,0
54,3,204448,9,13,2,11,4,4,1,0,0,40,38,1
34,1,204721,13,10,3,2,1,3,0,0,0,37,12,0
38,2,387689,5,10,2,8,5,4,1,0,0,36,38,1
48,4,236766,14,9,3,1,3,4,0,0,0,11,32,0
19,3,263446,11,9,4,6,2,3,0,0,0,15,38,0
39,3,133217,10,9,2,11,2,3,1,0,0,25,38,1
46,1,171341,7,11,2,1,5,4,1,0,0,35,38,1
36,1,52310,10,12,2,6,0,4,0,0,0,43,38,0
36,4,108026,13,9,1,11,1,4,0,0,0,40,38,0
26,1,284156,9,12,2,7,5,2,1,0,0,39,38,1
41,1,41917,12,9,2,8,0,4,0,0,0,40,38,0
40,3,70499,14,11,2,7,5,4,1,0,0,21,38,1
48,3,174988,13,9,2,7,5,4,1,0,0,40,38,1
56,3,205154,9,12,2,10,5,4,1,0,0,40,34,1
56,3,108914,11,9,0,11,3,4,0,0,0,40,38,0
46,2,172483,11,10,2,6,5,4,1,0,0,37,38,1
28,3,111963,7,11,2,0,5,1,1,0,0,36,20,1
45,4,94348,11,10,2,3,5,4,1,0,0,40,38,1
27,3,100828,10,12,3,9,1,4,0,0,0,48,38,0
30,1,231990,9,7,1,8,0,4,0,0,0,38,17,0
24,3,152852,7,8,4,6,3,4,0,0,0,37,38,0
29,0,204917,3,7,4,2,1,3,0,0,0,40,29,0
41,3,211273,10,10,2,8,5,4,1,0,0,38,24,1
21,3,216257,14,9,3,9,2,4,0,0,0,27,38,0
34,1,49680,10,12,2,9,0,4,0,0,0,43,38,0
30,3,207859,8,7,3,2,0,4,0,0,1075,38,38,0
24,3,159112,14,10,2,4,0,4,0,0,0,38,38,0
24,4,107144,14,10,2,10,0,4,0,0,0,40,38,0
43,3,167172,9,13,3,8,1,4,1,0,0,37,38,1
29,3,112922,9,11,2,2,5,2,1,0,0,31,24,1
27,3,169977,11,9,2,2,2,1,0,0,0,72,36,0
32,5,233295,9,12,4,3,1,4,0,0,0,61,38,0
41,3,209183,14,10,2,2,5,4,1,0,0,38,9,1
56,3,166184,11,9,2,0,4,1,0,0,0,40,40,0
52,2,202303,11,9,5,5,1,2,0,0,0,40,33,0
50,3,206737,11,11,2,7,5,4,1,0,0,40,22,1
44,3,57519,11,9,2,9,0,4,0,0,0,40,38,0
40,3,216818,12,9,4,5,1,2,0,0,0,47,39,0
35,1,204514,15,10,2,0,1,3,0,0,0,39,18,0
28,3,256964,11,10,0,5,2,2,0,0,0,33,31,0
51,4,187463,10,15,3,5,2,4,1,0,0,50,38,1
35,3,169401,10,10,2,3,1,1,0,0,0,66,36,0
30,1,219567,9,13,1,8,4,4,1,0,0,26,38,1
31,3,354592,6,10,2,10,0,2,0,0,0,46,38,0
32,3,209611,0,6,0,9,0,4,0,0,0,32,38,0
26,3,215541,12,9,4,6,1,2,0,0,0,32,39,0
31,3,343207,7,11,2,9,0,2,0,0,0,44,38,0
51,3,220937,14,10,5,10,1,4,0,0,0,58,38,0
29,3,168947,11,10,2,3,2,1,0,0,0,66,36,0
42,3,135393,11,10,2,8,2,4,1,0,502,27,38,1
38,3,442456,7,6,2,6,0,2,0,0,0,46,38,0
45,3,146535,10,10,1,5,1,2,0,0,0,40,38,0
46,6,113064,11,11,3,11,0,3,0,0,0,27,17,0
40,3,169132,10,13,2,3,3,4,0,0,0,40,38,0
57,4,225525,12,9,1,8,0,4,0,0,0,38,38,0
73,3,125368,11,9,2,0,0,4,0,0,0,26,38,0
53,3,122093,10,10,2,0,1,4,0,0,0,31,38,0
30,3,118787,9,12,3,0,2,4,0,0,0,38,38,0
41,3,156074,13,9,3,7,0,4,0,0,0,36,38,0
34,2,337559,8,12,2,11,0,2,0,0,0,48,38,0
49,5,189905,11,14,2,2,1,4,1,0,0,50,38,1
28,3,355542,9,6,2,6,1,2,0,0,0,45,38,0
26,3,111663,7,12,2,0,5,1,1,0,0,33,23,1
41,4,76184,10,9,0,2,3,0,0,0,0,30,38,0
27,1,206949,13,9,4,0,1,3,0,0,708,38,17,0
33,1,141301,11,13,4,9,1,2,0,0,0,40,38,0
44,3,118020,10,9,2,10,0,3,0,2514,0,18,33,0
41,1,47099,9,11,2,8,0,4,0,0,0,43,38,0
48,3,129096,12,9,0,6,2,4,0,0,0,31,38,0
41,3,168699,14,9,2,1,1,3,0,0,0,40,38,0
35,3,169169,14,11,2,2,1,4,0,0,0,40,38,0
31,3,372190,6,7,2,7,0,2,0,0,0,47,38,0
45,3,167362,11,9,2,1,3,1,0,0,0,54,38,0
18,2,264201,10,8,4,7,3,4,0,0,0,15,38,0
29,7,130318,8,10,2,13,4,0,1,0,0,37,38,1
32,3,142574,15,10,1,10,3,4,1,6235,0,39,38,1
39,5,228795,12,9,2,9,1,4,0,0,0,40,38,0
39,3,707764,11,9,3,4,2,4,0,0,0,41,38,0
34,3,112970,8,11,3,4,2,4,1,0,0,36,38,1
33,3,170440,14,9,2,2,0,4,0,0,0,43,38,0
62,3,122161,11,9,2,5,0,4,0,1388,0,20,38,0
25,6,112227,9,12,3,9,0,3,0,0,0,38,2,0
41,3,209993,13,10,2,5,5,4,1,0,0,39,15,1
42,3,205073,10,12,3,7,2,4,1,0,0,40,29,1
38,3,215074,9,13,0,2,2,4,1,0,0,37,38,1
41,4,235714,11,8,2,2,3,4,0,0,0,16,38,0
63,6,198859,6,6,2,12,1,4,0,0,0,30,38,0
37,4,81141,7,7,0,5,2,1,0,0,0,31,38,0
27,3,211922,11,9,4,0,1,3,0,0,1178,38,39,0
37,3,104783,9,11,2,10,2,4,0,0,0,46,38,0
66,7,197375,5,4,2,13,0,3,0,0,0,31,38,0
22,3,216051,14,9,4,8,2,3,0,0,0,28,38,0
47,3,163716,11,11,2,4,5,4,1,0,0,28,38,1
33,3,212722,6,7,2,4,1,2,0,0,0,37,39,0
48,3,207149,12,11,2,6,5,4,1,0,0,40,19,1
48,3,186520,12,13,1,8,4,4,1,0,0,50,38,1
49,4,136242,7,11,0,12,4,2,0,0,0,30,38,0
32,3,214671,11,9,3,2,0,2,0,0,0,40,40,0
33,3,211421,4,7,1,6,1,3,0,0,0,35,39,0
24,4,106257,13,10,2,10,0,4,0,0,0,42,38,0
43,3,216016,10,13,2,3,1,4,1,0,1807,48,38,1
36,3,187500,11,9,3,4,3,4,0,0,0,46,38,0
28,3,100573,10,12,2,9,1,4,0,0,0,48,38,0
44,4,74906,10,9,0,3,3,0,0,0,0,32,38,0
35,1,296823,9,13,2,6,5,2,1,0,0,40,38,1
33,1,204839,13,10,3,1,1,3,0,0,0,38,11,0
23,3,159183,14,10,2,4,0,4,0,0,0,38,38,0
41,5,210134,9,13,2,3,5,4,1,0,0,25,38,1
36,7,104510,11,9,3,13,0,4,0,0,1349,40,38,0
51,4,187596,10,15,3,5,2,4,1,0,0,50,38,1
27,7,129812,8,10,2,13,4,0,1,0,0,39,38,1
43,3,214671,10,12,3,6,2,4,1,0,1624,44,38,1
38,1,49004,14,9,1,10,4,4,1,6615,0,36,38,1
62,1,85962,10,9,1,3,4,4,0,0,0,32,38,0
41,3,134688,11,9,2,9,2,4,1,0,319,26,38,1
34,3,148539,10,9,0,11,3,4,0,0,0,40,38,0
40,3,110675,11,9,3,7,3,2,0,0,0,38,38,0
61,5,199637,8,6,4,9,0,2,0,0,0,35,38,0
20,3,131771,11,9,3,0,1,4,0,0,0,40,38,0
22,3,131221,10,9,3,1,0,4,0,0,0,40,38,0
37,2,205337,5,5,2,5,0,4,0,0,0,40,38,0
20,3,149427,1,7,4,11,3,4,0,0,0,40,38,0
35,4,175866,8,11,2,6,3,4,1,0,1241,26,38,1
48,3,68569,9,11,0,10,0,4,0,0,0,43,38,0
38,2,214310,8,11,2,11,5,4,1,0,0,35,38,1
35,1,253740,7,12,0,9,0,2,0,0,0,33,38,0
36,3,115884,13,10,2,5,5,4,1,0,0,20,38,1
19,3,149830,1,6,4,11,3,4,0,0,0,40,38,0
26,2,232201,7,6,0,7,2,4,0,0,0,36,30,0
53,3,226221,11,9,2,6,0,4,0,0,0,40,38,0
53,3,226338,11,9,2,6,0,4,0,0,0,40,38,0
32,3,50782,13,9,3,10,1,4,0,0,0,40,38,0
32,3,351787,10,8,3,0,3,2,0,0,0,40,38,0
52,3,170125,9,12,2,3,0,3,0,0,0,44,37,0
41,3,134972,11,10,2,9,2,4,1,0,393,26,38,1
38,3,61054,15,10,2,8,5,4,1,2344,0,21,38,1
42,3,204307,8,12,3,9,1,4,1,0,0,39,38,1
