long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,12.501122028769156,5.428731718395594,1,0,0,1,1
1,13.935404950626715,6.18248594075206,0,0,0,0,1
0,12.872737047208943,6.336350603721409,1,1,1,1,0
1,11.429679614048016,5.970320385951983,0,0,0,0,1
0,13.302903878265978,6.505807756531955,0,0,0,1,0
1,12.71492633080335,5.5475122781994415,1,0,0,1,1
0,15.2,5.405937034457894,1,1,1,1,0
1,12.377401323433851,5.554802646867701,1,0,0,1,1
0,12.758470025787142,6.159562864510612,1,1,0,1,0
1,13.8,5.31488152029804,0,0,0,0,1
0,14.947968675462048,5.539843377310243,1,1,1,0,0
1,12.347471093834509,5.447471093834507,1,0,0,1,1
1,12.976132550133835,5.523867449866163,1,1,0,0,1
0,12.013856744680634,6.90923782978709,1,1,1,1,0
1,13.01866763599331,6.293777454668896,0,0,0,0,1
1,13.56903422123238,5.96548288938381,0,0,0,0,1
0,14.40904484092249,6.454775795387551,1,0,1,1,0
1,14.191255777187866,5.3,0,0,0,0,1
0,11.686071052329698,5.730355261648494,1,1,1,1,0
0,12.36268797807574,6.371146630126233,1,1,0,1,0
0,12.836760255173976,7.07549316321735,1,0,0,1,0
1,13.16454544424947,6.170909111501061,0,1,0,0,1
1,11.408569666315708,5.991430333684294,0,0,0,0,1
1,13.48879672789384,5.115886181729452,0,0,0,0,1
0,14.40624493556668,6.493755064433322,1,0,1,1,0
1,11.44630270229812,5.876526127205015,0,1,0,0,1
1,13.822097237659165,5.3,0,0,0,0,1
0,11.645575524414234,6.808848951171531,1,1,1,1,0
1,13.712529320967644,5.137509773655881,0,0,0,0,1
1,11.977048038084138,5.292349346028046,0,1,0,0,1
0,12.13811095432837,7.0,1,1,1,0,0
1,13.561055860913433,5.97939665090661,0,0,0,0,1
1,12.656008964404291,5.137339309602862,0,0,0,0,1
0,15.11750873201681,5.682491267983189,1,1,1,1,0
0,13.9,6.649210039236154,1,1,1,1,0
1,13.9368359810075,5.889492056977504,0,0,0,0,1
1,14.19215648183723,5.3,0,0,0,0,1
1,14.03312223385892,6.188748155905947,0,0,0,0,1
1,14.183191260025325,6.283191260025326,0,0,0,0,1
1,11.449888305555724,5.749664916667169,0,0,0,0,1
1,13.9,6.0,0,0,0,0,1
0,14.43159383472232,5.93159383472232,1,0,1,1,0
0,14.957118280829242,5.557032263731589,1,1,1,0,0
0,14.420388647546051,6.398056762269738,1,0,1,1,0
0,13.993455982395288,6.02523521408377,1,1,1,1,0
1,12.443738729319277,5.5890653176701806,1,0,0,0,1
1,13.967812576065072,6.090416768086764,0,0,0,0,1
0,11.503752329798672,6.503752329798673,0,1,1,1,0
1,13.99935982028998,6.165599700483299,0,0,0,0,1
0,13.713557996430865,6.216950288773544,0,0,1,1,0
0,13.939247529877957,6.050940587652555,1,1,1,1,0
0,15.39882477323959,5.7,1,1,1,1,0
0,12.693032462000645,5.8059721754280185,1,1,1,1,0
0,12.325889924776863,5.871937099872494,1,1,0,1,0
1,14.05480277490024,6.154802774900238,0,0,0,0,1
1,13.3,5.993229738628256,0,0,0,0,1
0,12.48663859147921,5.963793480845263,1,1,0,1,0
1,13.8778887945675,5.98894439728375,0,0,0,0,1
0,14.42800769502337,5.892011542535053,1,0,1,1,0
0,12.399864378317131,6.366847495577157,1,1,1,0,0
1,12.3651504651754,5.5303009303508,1,0,0,1,1
0,12.2,6.098241044074497,1,1,0,1,0
0,12.763710050238888,6.345565075358333,1,1,1,1,0
1,13.905034430561138,6.005034430561136,0,0,0,0,1
1,12.147958730967678,6.343494841370959,0,0,0,1,1
0,15.2,5.553932897699731,1,1,1,1,0
0,15.179219667356149,5.740260110881285,1,1,1,1,0
0,12.767780654935205,7.1,1,1,0,1,0
1,13.3,6.124433000075554,0,0,0,0,1
0,15.32474601381464,5.6257619585560805,1,1,1,1,0
1,13.39419536629815,6.10580463370185,0,0,0,0,1
1,11.989715119195369,6.3,0,0,0,1,1
1,13.002964850590452,6.497035149409547,0,0,1,0,1
0,12.817843651418112,6.094609128545282,1,1,1,1,0
1,13.50826045172692,5.99586977413654,0,0,0,0,1
0,11.7,6.20708275728713,1,1,1,1,0
0,15.04837391655326,5.329674783310652,1,1,1,0,0
1,13.733950590727185,5.764197637091263,0,0,0,0,1
1,13.925065401511972,5.3,0,0,0,0,1
1,12.299692918570974,5.449969291857098,1,0,0,0,1
0,12.255532932722115,5.9851776442407045,1,1,1,1,0
0,13.7,5.1372727952396335,1,1,1,1,0
0,14.4,6.309789195396186,1,0,1,1,0
0,14.4,5.729765399943473,1,1,1,1,0
0,15.356501582082954,5.530495253751139,1,1,1,1,0
0,13.768389627522549,5.713677925504509,0,1,1,1,0
1,12.619312724382272,6.284123653706368,0,1,0,1,1
1,13.979319960657188,6.123455968525752,0,0,0,0,1
0,12.625287395554674,6.644597646223458,1,1,1,1,0
0,12.730922648803968,6.976309404784133,1,1,1,1,0
0,13.247233636089572,5.6165981834625605,1,1,1,0,0
0,15.044414714959805,5.328882942991961,1,1,1,0,0
0,14.465994699152125,6.263978796608497,1,1,1,1,0
1,14.2,6.357901336705472,0,0,0,0,1
1,11.933989836200617,6.433989836200616,0,0,0,0,1
1,12.475358358746083,5.954498297755484,1,0,0,0,1
0,12.669809914492626,6.253460057004916,1,1,1,0,0
0,11.694444588287867,6.708333117568196,1,1,1,0,0
0,15.4,5.427730212199095,1,1,1,1,0
0,13.7,5.173726294179873,1,1,1,1,0
1,12.9,5.206463098386441,0,0,0,0,1
0,14.17253246410128,5.881974028718978,1,1,1,1,0
0,14.095272061393825,5.852363969303087,0,1,1,1,0
0,14.16774903411636,5.816125482941819,0,1,1,1,0
0,11.801174015248082,5.3,1,1,1,1,0
0,12.315375318093158,6.032964376598045,1,1,0,1,0
1,13.8,5.36093886447954,0,0,0,0,1
1,11.796166924914738,6.301916537542631,0,0,0,0,1
1,11.7,5.314730525494153,0,0,0,0,1
0,11.674949550546168,5.674747752730838,1,1,1,1,0
0,13.73025444701683,5.320169631344553,1,1,1,1,0
1,11.42237640204077,5.9,0,0,0,0,1
1,11.421894814419286,5.94161382821524,0,1,0,0,1
0,15.000152996704784,5.799949001098406,1,1,1,1,0
1,12.41665080159091,5.5166508015909095,1,0,0,1,1
1,11.403573545588022,5.996426454411978,0,0,0,0,1
1,13.175798993260154,6.1242010067398445,0,0,0,0,1
1,13.00429337876353,5.431902207078824,1,0,0,0,1
1,12.821190034601544,5.239404982699229,0,0,0,0,1
0,11.7,6.219939711414538,1,1,1,1,0
1,13.605485753753287,5.105485753753289,0,0,0,0,1
0,12.26365562556931,6.370704930492299,1,1,1,1,0
1,13.186646681937493,5.231849631326388,0,0,0,0,1
1,13.792250397833826,5.530998408664697,0,0,0,0,1
0,15.159073145032352,6.979536572516177,1,1,1,1,0
0,12.209605266536755,7.001921053307352,1,1,1,0,0
1,14.146005204516996,5.3269973977415015,0,0,0,0,1
1,14.196551687379316,5.301724156310341,0,0,0,0,1
1,11.981639158535936,6.477966990243123,0,0,0,0,1
1,13.82876944056231,6.035615279718845,0,0,0,0,1
0,15.20099131837184,5.4,1,1,1,1,0
0,12.2,6.054064324795235,1,1,0,1,0
1,14.04422910209017,5.3,0,0,0,0,1
1,11.8949158077554,6.311864475969425,0,0,0,1,1
1,13.096882483044928,5.396882483044927,0,0,0,0,1
0,11.7,6.613726425099048,1,1,1,1,0
0,14.4,6.295071129846094,1,0,1,1,0
0,14.177052608110824,6.607649130629724,1,1,1,1,0
0,13.649242997932664,6.272077430343431,0,0,1,1,0
1,13.370951673004903,6.094190334600981,0,0,1,0,1
1,12.856545132550286,5.481151622483238,1,0,0,0,1
0,11.960443413272802,6.873628942181868,1,1,1,1,0
0,15.391772580909125,5.7,1,1,1,1,0
1,13.76085389439352,5.930426947196761,0,0,0,0,1
0,12.312436786431949,6.4,1,1,1,1,0
1,13.720857426008395,5.2208574260083935,0,0,0,0,1
1,14.2,6.468451876839149,0,0,0,0,1
1,11.992755656920355,6.491306788304427,0,0,0,0,1
1,12.408711154046753,6.352177788511688,0,0,0,1,1
1,13.284954379690005,6.057522810154998,0,1,0,0,1
0,12.164805397360029,6.258738230834261,1,1,1,1,0
1,13.393835061166468,6.061729382645808,0,0,1,0,1
1,12.957494972901976,5.447501675699342,1,0,0,0,1
0,15.288306761773931,5.664920285321797,1,1,1,1,0
1,13.979411185593849,6.132351975989744,0,0,0,0,1
1,12.0,5.3,0,0,0,0,1
0,12.6167896671786,6.111193111452401,1,1,1,1,0
1,11.697154534635064,5.20758790763983,0,1,0,0,1
1,14.036345391741987,5.245448463913996,0,0,0,0,1
0,13.71291179003138,5.351647160125524,1,1,1,1,0
1,11.526570920721593,5.662477544742421,0,1,0,0,1
1,12.926349223350616,5.249700172588752,0,0,0,0,1
0,13.9032165672894,5.4161237527368,1,1,1,1,0
0,12.86133920601926,5.832267841203852,1,1,1,0,0
0,11.59820226688238,6.892809067529523,0,1,1,0,0
0,15.14416773743833,5.751944087520557,1,1,1,1,0
0,12.480368832812106,6.880368832812106,1,1,1,1,0
1,13.56473171587124,6.001451213096569,0,0,0,0,1
1,12.303361978335442,5.198879340554853,0,0,0,0,1
1,12.864578364511702,5.341144591127926,0,0,0,0,1
0,14.39843813126186,5.69843813126186,1,1,1,1,0
1,13.82224097620772,6.022240976207719,0,0,0,0,1
1,11.426583972236122,5.591138675921292,0,0,0,0,1
0,15.116857939927106,6.191571030036447,1,1,1,0,0
1,13.894071985469656,6.094071985469655,0,0,0,0,1
1,14.127462458667544,5.154924917335085,0,0,0,0,1
0,14.484020139621098,5.531959720757805,1,1,0,1,0
0,12.854630580899787,6.481477676400845,1,1,1,1,0
0,11.653371751064045,6.7932564978719086,1,1,1,1,0
0,11.961042582422838,6.438957417577163,1,1,1,1,0
1,14.019873702341297,5.3,0,0,0,0,1
0,15.201810943728796,5.405432831186387,1,1,1,1,0
0,12.351484572590312,6.3609461586010765,1,1,1,1,0
1,12.12685030075281,5.646299398494377,0,0,1,0,1
0,14.57206250670054,5.9116187520101615,0,1,1,1,0
0,14.39517854628522,5.695178546285221,1,1,1,1,0
1,14.127278647068083,5.3,0,0,0,0,1
1,13.19212873581631,6.115742528367381,0,1,0,0,1
0,14.327813840767618,5.757748927385906,1,1,1,1,0
0,15.25472834571418,5.901891338285672,1,1,1,1,0
0,14.321296545000145,5.763889635000431,1,1,1,1,0
1,11.784227410263313,5.415772589736688,0,0,0,0,1
0,11.851840376770117,6.548159623229885,1,1,1,1,0
0,14.378123366253362,5.978123366253363,0,1,1,1,0
1,13.695659439178057,6.1,0,0,1,0,1
0,13.80891320382636,6.5,0,0,1,1,0
0,15.219337943267549,5.429006914901323,1,1,1,1,0
0,14.113010642768115,6.593494678615943,1,1,1,1,0
0,15.397938684116411,5.7,1,1,1,1,0
1,11.969016694415677,5.289672231471892,0,1,0,0,1
1,13.8,5.390520570473221,0,0,0,0,1
1,14.073568112528198,5.3,0,0,0,0,1
1,12.522345429463805,5.134513142460531,0,0,0,0,1
1,13.7,5.902090376141025,0,0,0,0,1
0,11.538165968272006,6.652663873088024,0,1,1,0,0
0,13.899478748152308,6.700521251847693,1,1,1,1,0
1,13.9,6.0,0,0,0,0,1
1,13.378059633569691,6.121940366430309,0,0,0,0,1
0,14.3,5.677003931568213,1,1,1,1,0
0,14.97296868057943,5.664843402897152,1,1,1,0,0
0,14.109424272520917,6.061430959710602,0,0,1,1,0
1,11.655358191053027,5.648806029823232,0,0,0,0,1
1,12.702268043701237,5.168178695800824,0,0,0,0,1
0,15.117817541373428,5.976726312060143,0,1,1,1,0
0,14.324886346669093,6.449924231112728,1,0,1,0,0
1,12.951977151251992,5.548022848748008,1,1,0,1,1
0,13.613138475359044,6.657372304928192,1,0,0,1,0
0,15.205642347541742,6.077430609833031,0,1,1,1,0
1,13.73097493399226,6.0,0,0,0,0,1
1,13.795900982556953,6.034699672481016,0,0,0,0,1
1,13.965221399661813,5.717389300169094,0,1,0,0,1
0,12.687030836594529,6.078303335196872,1,1,0,1,0
0,15.28226561227104,5.646796836813116,1,1,1,1,0
1,13.51866440051348,5.809332200256741,0,0,0,0,1
1,11.46096227797813,5.837433925391655,0,1,0,0,1
1,14.1,5.121272826605432,0,0,0,0,1
0,11.650675509049274,6.77398673642609,1,1,1,0,0
0,11.818629879995177,6.5813701200048245,1,1,1,1,0
0,12.531695908012123,6.191072122650499,1,1,1,0,0
0,15.275658310485854,5.524341689514146,1,1,1,1,0
1,14.024811098983267,6.1664147986443565,0,0,0,0,1
0,14.4,5.987749936394081,1,1,1,1,0
0,12.772767318230784,7.072767318230783,1,1,0,1,0
0,12.847742189006606,6.369677081324525,1,1,1,1,0
0,11.633930397618569,6.633930397618568,0,1,1,1,0
0,12.236709412042313,5.8,1,1,0,1,0
0,12.70948304388441,7.033618692809129,1,1,1,1,0
0,15.098920139485548,6.949460069742774,1,1,1,1,0
0,13.743523231853944,5.321761615926972,1,1,1,1,0
0,15.061299094275052,5.738700905724948,1,1,1,1,0
0,12.677277208592477,6.215915812888714,1,1,1,1,0
1,12.181128024713432,6.3,0,0,0,1,1
1,13.9,6.002565417502272,0,0,0,0,1
1,12.91656739881503,6.241716300592485,0,1,0,0,1
0,14.70567312444075,6.605673124440751,1,1,1,1,0
0,13.022764943023608,6.136313409301856,1,1,1,0,0
0,14.4,5.999757138036654,1,0,1,1,0
1,12.0,5.3,0,0,0,0,1
1,11.72403174575431,5.483978836163793,0,0,0,0,1
0,12.471796671479138,7.1,1,1,1,1,0
1,13.860733955201688,5.980366977600844,0,0,0,0,1
0,11.623416111210902,5.417080556054512,1,1,1,1,0
1,13.748753314339137,6.075623342830432,0,0,0,0,1
1,12.86828771764831,6.335359647060386,0,1,1,0,1
1,14.028855098866142,5.3,0,0,0,0,1
0,14.40665916354078,6.446670418229611,1,1,1,1,0
1,14.129654215689031,5.159308431378066,0,0,0,0,1
0,15.258357832482362,5.487536748723544,1,1,1,1,0
1,13.71866839259143,5.8253264296342735,0,0,0,0,1
1,13.44200316828113,5.978998415859436,0,1,0,0,1
0,15.394786242437398,6.052606878781301,1,1,1,0,0
1,13.49973885060609,6.000261149393912,0,0,0,0,1
1,14.109520319315514,5.345239840342242,0,0,0,0,1
1,12.199252261948176,5.50149547610365,0,0,1,0,1
1,12.848023276632787,5.841947627576226,0,1,0,1,1
0,15.2017519747202,6.0994160084266,0,1,1,1,0
1,14.2,6.418920792783718,0,0,0,0,1
1,13.788952200152243,6.0,0,0,0,0,1
1,13.84820030909438,6.04820030909438,0,0,0,0,1
0,14.971815328316792,6.871815328316793,1,1,1,1,0
0,12.83441656123826,6.365583438761741,1,1,1,1,0
0,14.514970050730811,5.894491015219243,0,1,1,1,0
1,13.291586306580776,6.1957931532903885,0,0,0,0,1
1,13.849349976503069,6.025325011748465,0,0,0,0,1
0,13.9363146328517,6.687895122382766,1,1,1,1,0
1,13.138497820356868,6.2538340598810445,0,0,0,0,1
0,14.211004847114266,5.794497576442867,0,1,1,1,0
1,11.466980504123832,5.9,0,0,0,0,1
1,11.69371601201201,5.453141993993995,0,0,0,0,1
0,12.621127835685565,6.131691753528346,1,1,1,1,0
0,12.964699651174174,6.990200232550552,1,0,0,1,0
0,13.852983923064391,5.231129076912337,1,1,1,1,0
1,14.10012757426427,5.349936212867865,0,0,0,0,1
0,14.2239962820675,5.776003717932501,1,1,1,1,0
1,12.428084122429288,6.3570210306073225,0,0,0,1,1
0,11.572853722979564,6.954292554040871,1,1,1,1,0
1,11.590710322211423,6.020947096281898,0,0,0,0,1
0,12.2,5.926504494055868,1,1,0,1,0
0,14.04644344404304,5.953556555956961,1,1,1,1,0
0,15.248256039545671,5.624128019772836,1,1,1,1,0
1,13.988481917893896,6.088481917893897,0,0,0,0,1
0,14.494032834431753,5.982098503295251,1,0,1,1,0
0,13.065389069449624,6.8115369768501255,1,0,0,1,0
0,12.2,5.831762258985751,1,1,0,1,0
1,13.9,6.0,0,0,0,0,1
1,13.9664442599958,5.800667220012601,0,0,0,0,1
1,14.139261178174564,6.239261178174563,0,0,0,0,1
1,13.985132672940736,5.1,0,0,0,0,1
1,12.757000804908088,6.046748188956804,0,1,0,1,1
1,12.578975607058466,5.570170732156922,1,0,0,1,1
0,12.443022288378977,7.1,1,1,0,1,0
0,11.798649914064356,5.997299828128714,1,1,1,1,0
1,12.612229626635951,6.326622240184282,0,1,0,1,1
0,15.212907366530684,6.048370533877268,0,1,1,1,0
0,12.29741376553449,7.093965452913807,1,1,1,1,0
0,13.281469784612002,5.41118129232799,1,1,1,0,0
0,12.2,6.0958878319118455,1,1,0,1,0
0,14.389929928237452,5.7,1,1,1,1,0
0,15.08463456790535,5.630730864189298,1,1,1,1,0
0,15.3003383986574,5.698984804027807,1,1,1,1,0
0,14.58821300362254,5.4707219782647565,1,0,1,1,0
1,13.58681325026159,6.043406625130795,0,0,0,0,1
1,12.937410489112208,6.112231467336625,0,0,0,0,1
0,12.357811283756222,5.8,1,1,1,1,0
0,14.083597703685086,6.464844189298343,0,0,1,1,0
0,14.3,5.654165954916537,1,1,1,1,0
1,11.4,6.15495484034538,0,0,0,0,1
1,13.75436038721096,5.254360387210958,0,0,0,0,1
0,11.681441976321643,5.707209881608222,1,1,1,1,0
1,11.62070662460106,5.764311251329795,0,0,0,0,1
0,12.6426528932235,6.526528932235002,1,1,1,1,0
0,14.897457887666848,6.797457887666848,1,1,1,1,0
0,12.276634796383108,7.0766347963831056,1,1,1,0,0
1,14.185256636813444,6.285256636813447,0,0,0,0,1
1,12.614060142207746,5.109373428138497,0,0,0,0,1
0,13.694611058541271,6.052694470729365,0,1,1,1,0
1,11.835290332350912,6.229419335298176,0,0,1,0,1
0,12.2,5.981703445153682,1,1,0,1,0
1,12.525547081983706,5.683698054655804,1,0,0,1,1
0,12.292033356167227,5.54779986299664,1,1,0,1,0
0,15.187721348068154,6.053797753219744,1,1,1,0,0
1,12.624790615522857,5.14958123104571,0,0,0,0,1
0,14.280865224569895,5.880865224569896,0,1,1,1,0
1,13.811300366433452,5.1,0,0,0,0,1
1,12.729963575780513,5.492996357578051,1,0,0,0,1
0,11.70929682715928,5.3,1,1,1,1,0
1,11.976124703195005,6.476124703195005,0,0,0,0,1
0,13.960873266847086,5.449070438198335,1,1,1,1,0
0,15.419364902419456,5.75809470725837,1,1,1,1,0
1,14.154549705618257,6.269699803745504,0,0,0,0,1
1,12.53118594803158,5.736561391451128,0,0,1,0,1
0,14.4,5.961241575812898,1,1,1,1,0
1,11.952672410109814,5.323663794945093,0,0,0,0,1
1,14.2,6.339141307244577,0,0,0,0,1
0,12.428796902895195,6.185601548552401,1,1,1,1,0
0,12.25151376734611,6.742431163269449,1,1,1,0,0
0,12.872587434349528,6.327412565650471,1,1,1,1,0
1,12.363817130098658,6.192909207766816,0,1,0,0,1
0,15.046936274333437,5.987745097333739,1,1,1,0,0
1,11.4,5.968535331901842,0,0,0,0,1
0,12.687943098304489,6.979430983044884,1,1,1,1,0
0,15.066294972310777,5.733705027689222,1,1,1,1,0
1,11.89977685791519,6.5,0,0,0,0,1
1,13.595799198233104,6.0,0,0,0,0,1
0,15.402220725835711,6.176002693495717,1,1,1,1,0
0,14.99795332019317,6.897953320193172,1,1,1,1,0
0,15.416672631578688,5.500035789472129,1,1,1,1,0
0,12.119852948977265,6.220220576534105,1,1,0,1,0
0,15.367419461341402,5.651129192012104,1,1,1,1,0
0,11.750349608651174,6.73356640576745,1,1,1,1,0
1,13.441196245694153,6.058803754305847,0,0,0,0,1
0,12.862976729901913,6.189421922829118,1,1,0,1,0
0,15.055127458687355,5.689745082625287,1,1,1,1,0
1,13.902317067812415,5.993048796562755,0,0,0,0,1
1,12.638958879630632,5.177917759261266,0,0,0,0,1
0,14.412481278654129,6.437593606729364,1,0,1,1,0
0,12.736642067479796,5.807328413495959,1,1,1,0,0
1,11.822586047416854,6.322586047416853,0,0,0,0,1
1,11.996077098441573,5.4,1,0,0,0,1
