age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
43,1,88599,9,9,2,7,4,4,0,0,0,35,38,0
26,3,245283,14,9,0,10,2,2,0,0,0,40,36,0
55,3,120542,11,9,2,8,0,4,0,2128,0,17,38,0
50,3,221052,14,10,5,10,1,4,0,0,0,57,38,0
43,3,108774,11,9,4,2,3,2,0,0,0,40,38,0
40,4,138497,10,15,3,7,2,4,1,0,2363,53,38,1
36,3,57560,14,10,3,3,1,4,0,0,0,40,38,0
50,2,190563,13,9,2,1,3,4,1,0,0,43,38,1
38,3,564627,4,3,3,3,1,4,0,0,0,30,25,0
52,3,308026,13,10,2,3,5,4,1,0,0,40,38,1
28,3,245266,13,8,0,9,2,2,0,0,0,40,35,0
45,3,69924,13,11,2,7,5,4,1,0,0,26,38,1
44,3,173972,13,10,2,10,5,4,1,0,407,34,38,1
19,3,263800,10,9,4,7,3,3,0,0,0,17,38,0
29,3,173357,10,10,3,2,2,4,0,0,0,54,38,0
65,1,188248,10,9,5,0,3,4,1,0,0,35,38,1
37,5,234092,9,12,4,1,1,4,0,0,0,57,38,0
33,3,222826,9,12,3,8,0,4,0,0,0,40,38,0
47,3,167765,12,9,2,0,2,2,0,0,0,40,39,0
35,3,151849,11,9,2,4,2,3,0,0,0,37,38,0
68,6,113117,14,9,2,11,0,3,0,0,0,18,38,0
32,3,175810,8,12,3,5,2,4,1,0,696,34,38,1
49,3,170016,9,12,2,3,0,3,0,0,0,48,37,0
41,3,216110,10,13,1,3,1,4,1,0,1036,46,38,1
28,2,253456,7,12,1,6,0,3,0,0,0,29,38,0
39,4,207350,9,13,3,5,2,4,1,0,0,31,38,1
45,3,49706,13,9,1,4,3,4,1,0,0,25,38,1
35,3,168827,10,9,4,6,3,4,0,0,0,32,38,0
51,3,147950,11,9,0,3,1,2,0,0,0,39,38,0
41,3,209164,14,10,2,2,5,4,1,0,0,38,9,1
40,3,156077,6,7,3,5,1,4,0,0,0,38,38,0
40,6,112834,11,11,3,10,0,3,0,0,0,30,13,0
42,1,203906,12,8,0,1,0,4,0,0,0,38,38,0
29,1,223529,8,12,2,7,5,4,1,0,0,31,38,1
48,3,167554,10,13,2,9,1,4,1,0,0,40,38,1
33,3,97628,13,10,1,10,1,4,0,0,0,46,38,0
28,3,141773,9,13,4,7,3,2,0,0,0,40,38,0
46,3,169869,12,11,2,2,0,4,0,0,0,40,38,0
35,3,118317,9,11,3,5,1,4,0,1385,0,27,38,0
46,3,221359,13,10,5,10,1,4,0,0,0,53,38,0
50,1,76328,12,14,2,9,5,4,1,0,0,40,38,1
54,2,201945,11,9,5,5,1,2,0,0,0,40,36,0
41,3,146036,10,10,1,6,1,2,0,0,0,40,38,0
37,1,50698,14,9,1,11,4,4,1,7152,0,36,38,1
34,1,260608,7,12,1,10,1,2,0,0,0,37,38,0
43,2,320863,8,12,1,5,3,4,1,0,0,50,38,1
31,3,113244,8,12,2,0,5,3,1,0,0,25,36,1
22,7,187386,1,6,4,12,1,4,0,0,0,31,38,0
43,4,176455,8,10,2,6,5,4,1,0,1470,21,38,1
29,3,175739,8,12,3,3,1,4,1,0,18,44,38,1
27,3,92306,2,6,1,12,0,4,0,0,0,36,38,0
48,4,190169,11,13,2,2,1,4,1,0,0,50,38,1
41,3,204728,6,5,2,6,0,3,0,0,0,40,38,0
70,6,112589,13,9,1,13,1,4,0,0,0,21,38,0
38,3,174399,12,11,2,7,3,4,1,0,0,42,38,1
63,6,223693,14,9,0,12,1,4,0,0,0,36,38,0
23,3,152647,6,7,4,7,3,4,0,0,0,38,38,0
29,3,168685,11,9,3,5,3,2,0,0,0,46,37,0
34,3,148929,11,9,0,10,3,4,0,0,0,39,38,0
30,3,175772,8,12,3,4,1,4,1,0,329,39,38,1
32,3,242593,9,7,3,6,2,4,0,0,0,32,34,0
53,3,516140,11,9,2,7,1,3,0,0,0,42,38,0
31,3,168623,11,9,4,6,3,4,0,0,0,31,38,0
45,3,580989,3,2,2,4,0,4,0,0,0,29,26,0
35,3,215367,11,9,4,3,1,2,0,0,0,42,40,0
30,3,144795,9,12,3,10,2,3,0,0,0,40,38,0
36,4,175874,8,11,2,6,3,4,1,0,1313,25,38,1
49,3,581927,5,4,2,6,0,4,0,0,0,33,29,0
17,1,294532,1,6,3,8,2,3,0,0,0,25,38,0
62,5,160993,3,9,2,4,0,4,0,0,0,40,38,0
26,2,46701,13,10,4,10,2,4,0,0,0,41,38,0
24,3,242979,12,9,2,8,3,3,0,0,0,33,38,0
45,3,173468,14,10,2,10,5,4,1,0,5,39,38,1
30,3,214956,11,9,4,3,1,2,0,0,0,37,40,0
50,2,227476,11,9,2,6,0,4,0,0,0,40,32,0
35,3,55987,14,10,3,2,1,4,0,0,0,40,38,0
58,3,128234,11,9,0,10,0,4,0,0,0,24,38,0
42,3,203749,9,13,3,8,1,4,1,0,0,39,38,1
32,3,183648,11,9,2,2,4,4,0,0,0,56,38,0
41,3,598829,3,2,3,3,1,4,0,0,0,29,26,0
45,4,74385,10,10,0,5,2,1,0,0,0,35,38,0
39,7,104049,11,9,3,13,1,4,0,0,1569,40,38,0
28,3,142586,9,13,4,8,3,3,0,0,0,40,38,0
51,3,169958,9,13,2,3,0,4,0,0,0,40,38,0
46,3,60910,10,9,1,10,0,4,0,0,0,41,38,0
53,5,188872,10,15,3,2,1,4,1,0,0,50,38,1
31,1,231972,9,7,1,8,0,4,0,0,0,38,16,0
41,3,116298,10,9,2,2,5,4,1,0,0,34,32,1
35,3,224849,8,11,3,1,0,4,0,0,0,37,38,0
61,5,162668,8,12,2,2,0,4,0,0,0,40,38,0
38,3,205257,6,5,2,6,0,3,0,0,0,40,38,0
29,3,130901,13,9,1,1,2,4,0,0,0,40,38,0
43,3,215966,11,13,3,3,1,4,1,0,2210,48,38,1
34,3,114870,11,11,2,3,5,4,1,0,0,22,38,1
60,6,194267,6,5,2,11,1,4,0,0,0,36,38,0
31,3,161108,10,10,3,3,0,4,0,0,0,39,38,0
35,6,103587,10,10,4,12,1,4,0,0,1170,42,38,0
41,1,204278,10,7,0,2,0,4,0,0,0,38,38,0
40,3,214099,8,11,1,8,3,4,1,0,0,40,38,1
34,3,188733,12,9,4,3,2,4,0,0,0,40,38,0
24,3,241868,11,9,3,7,3,3,0,0,0,30,38,0
50,3,167903,11,13,0,8,1,4,1,0,0,37,38,1
28,3,242092,10,8,3,6,2,4,0,0,0,31,36,0
45,3,265844,11,9,1,4,1,2,0,0,0,28,38,0
34,5,213371,9,13,2,1,5,4,1,0,0,20,38,1
31,1,205285,12,8,3,1,0,3,0,0,0,40,15,0
34,2,54365,14,9,3,2,0,4,0,0,0,40,38,0
47,3,244598,6,6,1,6,0,4,0,0,0,40,29,0
28,3,170326,11,12,2,2,4,4,0,0,0,46,38,0
18,2,265461,10,8,4,7,3,4,0,0,0,15,38,0
50,3,560366,11,9,2,7,0,4,0,0,0,42,34,0
36,1,52392,11,11,2,6,0,4,0,0,0,43,38,0
43,3,108742,11,9,4,2,3,2,0,0,0,40,38,0
51,3,208024,8,12,2,12,5,4,1,0,0,39,38,1
20,3,86199,8,8,3,11,2,4,0,0,0,26,38,0
31,3,387268,6,5,2,5,0,2,0,0,0,47,38,0
42,3,247199,8,6,2,7,0,4,0,0,0,40,31,0
60,4,164044,9,11,2,1,1,2,0,0,0,40,39,0
45,3,49740,13,9,1,4,3,4,1,0,0,25,38,1
40,3,215350,8,12,0,5,2,4,1,0,0,43,38,1
34,3,148393,10,9,0,11,3,4,0,0,0,40,38,0
31,3,214707,11,9,3,2,0,2,0,0,0,40,40,0
46,3,225809,9,9,2,4,0,4,0,0,0,38,38,0
29,3,169131,11,9,2,2,1,1,0,0,0,72,36,0
49,3,486562,11,9,2,6,1,3,0,0,0,42,38,0
21,7,232002,14,9,3,13,2,4,0,0,0,40,34,0
26,3,251930,8,10,2,7,0,4,0,0,0,30,38,0
32,3,365282,9,7,3,1,2,2,0,0,0,43,38,0
42,3,205863,11,11,3,6,2,4,1,0,0,40,24,1
34,3,172803,10,10,3,2,1,4,0,0,0,52,38,0
25,3,212779,11,9,2,1,0,4,0,0,897,38,38,0
20,3,90302,8,10,4,12,3,4,0,0,0,38,38,0
31,3,240785,11,9,4,5,3,4,0,0,0,24,38,0
28,3,131071,12,9,2,0,2,4,0,0,0,40,38,0
31,3,242928,8,12,0,10,2,4,0,0,0,40,37,0
47,3,581535,5,3,2,5,0,4,0,0,0,32,28,0
52,3,154420,11,9,5,9,0,4,0,0,0,35,38,0
44,3,51682,13,9,1,4,3,4,1,0,0,24,38,1
43,1,45137,10,10,2,7,0,4,0,0,0,42,38,0
41,3,169158,10,13,2,3,3,4,0,0,0,40,38,0
30,3,129380,9,12,2,6,0,4,0,0,0,40,38,0
26,3,101650,9,12,3,9,1,4,0,0,0,49,38,0
23,5,108968,13,10,2,10,0,3,0,0,0,40,26,0
51,5,189312,10,15,3,2,1,4,1,0,0,50,38,1
53,4,159546,3,6,2,5,0,4,0,0,0,39,38,0
45,3,581021,3,2,2,4,0,4,0,0,0,29,26,0
65,7,113830,13,10,2,13,0,3,0,0,0,17,31,0
46,2,53184,11,9,2,9,0,4,0,0,0,40,38,0
34,5,213533,9,13,2,1,5,4,1,0,0,20,38,1
38,7,103956,11,9,3,13,1,4,0,0,1584,40,38,0
28,2,47361,12,11,3,10,1,4,0,0,0,41,38,0
39,3,116692,13,9,2,5,5,4,1,0,0,25,35,1
47,3,261372,9,10,0,3,0,2,0,0,0,33,38,0
24,3,211078,11,9,3,0,0,4,0,0,1579,37,38,0
67,7,196903,5,4,1,13,0,4,0,0,0,30,38,0
21,3,216192,14,9,3,9,2,4,0,0,0,27,38,0
34,2,43192,13,9,3,9,1,4,0,0,0,40,38,0
34,3,149143,11,9,0,10,3,4,0,0,0,39,38,0
44,1,44732,10,10,2,7,0,4,0,0,0,41,38,0
29,3,220851,10,12,4,9,1,4,0,0,0,35,38,0
35,5,136565,9,15,3,9,1,3,1,0,2246,57,38,1
32,2,142211,10,13,4,10,2,3,0,0,0,40,38,0
43,3,109911,11,9,4,8,3,2,0,0,297,38,38,0
28,2,361762,9,12,2,8,5,4,1,0,0,39,38,1
44,2,62454,9,13,0,10,0,4,0,0,0,45,38,0
25,3,433760,9,10,3,5,1,3,0,0,0,42,30,0
53,3,308209,14,10,2,3,5,4,1,0,0,40,38,1
37,4,136709,10,14,3,9,1,4,1,0,2044,52,38,1
41,5,107039,11,9,4,11,2,3,0,0,923,39,38,0
39,1,334716,11,12,2,6,1,3,0,0,0,50,38,0
43,3,169394,9,11,3,4,1,4,0,0,0,35,38,0
50,3,161392,7,8,4,1,2,4,0,0,0,42,38,0
23,3,91543,8,10,3,12,2,4,0,0,0,40,38,0
35,3,114588,9,11,2,1,5,4,1,0,0,28,35,1
27,3,145438,7,12,4,11,3,4,0,0,0,40,38,0
37,3,169485,14,10,2,2,0,4,0,0,0,40,38,0
20,3,216423,14,9,4,10,2,3,0,0,0,25,38,0
39,4,116638,10,12,3,4,2,4,0,0,0,31,38,0
23,3,89534,3,6,2,12,0,4,0,0,0,31,38,0
33,3,234100,7,12,1,3,4,4,1,0,0,54,38,1
43,3,75004,9,12,0,11,1,4,0,0,0,40,38,0
44,3,189030,13,12,1,5,4,4,1,0,0,50,38,1
59,6,93507,10,9,2,13,4,4,0,892,0,23,38,0
59,4,159660,1,6,2,5,0,4,0,0,0,39,38,0
39,3,133572,10,9,2,10,1,4,1,0,73,25,38,1
29,1,205784,13,9,3,1,1,3,0,0,0,38,10,0
36,2,339809,11,11,3,3,2,2,0,0,0,46,38,0
34,3,129386,11,11,1,5,1,4,0,0,0,40,38,0
25,3,153244,8,8,4,6,3,4,0,0,0,37,38,0
33,3,149041,10,8,0,11,3,4,0,0,0,40,38,0
35,1,204632,13,10,3,2,1,3,0,0,0,37,13,0
43,3,214733,10,12,3,6,2,4,1,0,1685,45,38,1
57,1,87311,9,8,2,4,4,4,0,0,0,32,38,0
24,3,246203,14,9,0,11,2,2,0,0,0,40,38,0
53,3,222500,13,9,4,9,0,4,0,0,0,53,38,0
35,1,204447,15,10,2,0,1,3,0,0,0,39,19,0
32,3,222784,8,12,4,8,1,4,0,0,0,39,38,0
38,3,135226,10,12,2,10,1,4,1,0,1113,39,38,1
42,1,46727,9,11,2,8,0,4,0,0,0,42,38,0
34,3,131687,8,11,0,9,2,4,0,0,0,40,38,0
34,3,169112,13,9,3,3,1,4,0,0,0,36,38,0
40,3,167133,9,13,3,8,2,4,1,0,0,32,38,1
29,2,44139,13,9,4,9,2,4,0,0,0,40,38,0
59,5,111503,12,9,3,7,2,2,0,0,0,26,38,0
53,3,170138,9,12,2,3,0,4,0,0,0,39,38,0
26,2,232200,7,6,0,7,2,4,0,0,0,36,30,0
33,2,259071,14,10,0,5,3,2,0,0,0,40,27,0
28,3,109387,7,11,2,0,5,1,1,0,0,37,21,1
30,3,130796,13,9,1,1,2,4,0,0,0,40,38,0
19,3,151193,1,6,4,10,3,4,0,0,0,39,38,0
36,3,96114,14,10,0,10,1,4,0,0,0,45,38,0
24,3,210238,11,9,4,0,1,3,0,0,1909,37,38,0
32,3,79464,10,10,2,11,2,4,0,0,0,32,38,0
31,3,223015,8,12,4,6,1,4,0,0,0,38,38,0
42,3,128718,9,11,1,8,0,4,0,0,0,33,38,0
40,3,538146,3,2,2,4,0,3,0,0,0,32,27,0
29,3,168742,11,9,4,6,3,4,0,0,0,31,38,0
52,4,202923,8,10,2,9,4,3,0,0,0,31,34,0
43,3,204311,7,6,3,6,0,3,0,0,0,40,38,0
48,3,209355,8,11,2,12,5,4,1,0,0,38,38,1
31,3,249717,11,9,2,10,0,3,0,0,0,40,38,0
35,3,185508,11,9,2,2,4,4,0,0,0,55,38,0
49,3,655409,11,9,2,7,1,4,0,0,0,42,38,0
32,3,351572,10,8,3,0,3,2,0,0,0,40,38,0
52,4,162282,10,10,4,1,2,4,0,0,0,41,38,0
39,4,116657,10,12,3,4,2,4,0,0,0,31,38,0
23,5,110352,11,11,3,9,0,3,0,0,0,40,15,0
37,1,54450,15,10,2,10,5,4,1,5650,0,31,38,1
21,3,256492,8,11,2,5,0,4,0,0,0,21,38,0
54,5,162565,8,12,2,2,0,4,0,0,0,40,38,0
19,3,87765,9,9,4,11,3,4,0,0,0,31,38,0
35,3,142541,15,10,1,10,3,4,1,4677,0,43,38,1
34,3,166827,9,12,2,7,5,4,1,0,0,20,38,1
28,3,251056,9,10,2,8,0,4,0,0,0,34,38,0
48,3,169723,9,13,2,3,1,4,0,0,0,40,38,0
44,1,44319,10,10,2,7,0,4,0,0,0,41,38,0
61,5,162672,8,12,2,2,0,4,0,0,0,40,38,0
42,3,169711,9,11,2,3,0,2,0,0,0,57,37,0
34,3,246066,11,9,4,7,3,2,0,0,0,37,38,0
57,5,198936,3,4,2,11,0,4,0,0,0,32,38,0
44,1,43785,11,9,2,5,0,4,0,0,0,40,38,0
47,3,203404,10,10,2,7,3,3,0,0,0,32,28,0
40,4,206984,9,13,3,5,2,4,1,0,0,32,38,1
41,3,247606,8,7,2,8,0,4,0,0,0,40,32,0
56,3,549986,10,8,2,9,0,3,0,0,0,44,38,0
54,0,29418,15,10,0,7,1,0,0,0,0,40,38,0
50,4,160937,3,8,3,4,0,4,0,0,0,40,38,0
37,3,130119,14,9,0,1,3,4,0,0,0,40,38,0
51,1,87771,10,9,2,5,4,4,0,0,0,34,38,0
22,3,266175,9,11,4,8,3,2,0,0,0,27,38,0
38,4,135664,10,12,3,9,1,4,1,0,1388,43,38,1
24,3,469109,9,7,3,1,2,3,0,0,0,42,28,0
25,3,252239,8,11,2,6,0,4,0,0,0,29,38,0
31,3,113191,8,12,2,0,5,3,1,0,0,25,35,1
38,1,333170,10,13,2,10,0,3,0,0,0,51,38,0
73,7,113773,14,9,1,13,0,4,0,0,0,15,38,0
45,4,133435,10,11,0,7,4,2,0,0,0,34,38,0
37,3,116286,14,10,2,6,5,3,1,0,0,20,36,1
31,3,377299,7,6,2,3,1,2,0,0,0,45,38,0
26,3,241884,10,8,3,6,2,4,0,0,0,30,37,0
32,3,242969,8,12,0,10,2,4,0,0,0,40,36,0
28,2,301527,14,11,3,9,2,4,0,0,0,43,38,0
47,3,61730,10,10,1,10,0,4,0,0,0,41,38,0
30,1,225388,8,12,2,6,5,4,1,0,0,35,38,1
24,3,218615,12,11,4,10,2,4,0,0,0,30,38,0
56,5,162474,9,11,3,2,1,4,0,0,0,40,38,0
42,5,235321,11,11,4,1,2,4,0,0,0,40,38,0
34,3,243196,8,11,0,9,2,4,0,0,0,40,35,0
38,3,132994,10,9,2,11,2,3,1,0,0,25,38,1
41,3,62449,12,11,2,5,1,4,0,0,0,42,38,0
65,3,126063,10,9,2,1,0,4,0,0,0,29,38,0
31,3,221976,9,12,4,9,1,4,0,0,0,38,38,0
27,3,346166,10,7,2,6,1,2,0,0,0,44,38,0
38,3,113477,8,10,3,7,1,4,1,0,0,45,36,1
36,2,205248,4,5,2,5,0,4,0,0,0,40,38,0
39,2,48726,13,9,3,4,0,4,0,0,0,40,38,0
49,4,203552,7,8,2,9,3,4,0,0,0,33,38,0
33,3,241901,10,12,0,9,3,4,0,0,0,33,38,0
67,7,196722,5,4,2,13,0,4,0,0,0,30,38,0
55,1,87572,8,8,2,4,4,4,0,0,0,32,38,0
24,3,243072,12,9,2,8,3,3,0,0,0,33,38,0
35,1,259840,7,12,1,10,1,2,0,0,0,37,38,0
43,1,45114,10,10,2,7,0,4,0,0,0,42,38,0
42,1,203948,12,8,0,1,0,4,0,0,0,38,38,0
51,1,74557,12,13,2,8,5,4,1,0,0,39,38,1
35,3,133736,8,11,0,10,3,4,0,0,0,40,38,0
28,1,289407,9,13,2,8,5,2,1,0,0,40,38,1
33,3,545448,6,5,3,2,1,4,0,0,0,33,25,0
46,2,172585,12,10,2,6,5,4,1,0,0,38,38,1
41,3,243975,7,8,1,7,1,4,0,0,0,40,32,0
40,3,213617,8,11,1,10,4,4,1,0,0,39,38,1
47,3,177491,10,9,2,0,4,4,1,0,0,41,38,1
40,1,324982,12,13,2,9,0,4,0,0,0,53,38,0
40,3,172048,9,11,2,2,1,4,0,0,0,48,38,0
37,2,205290,5,5,2,5,0,4,0,0,0,40,38,0
28,3,242047,10,8,3,6,2,4,0,0,0,31,36,0
23,3,45318,14,9,4,10,2,4,0,0,0,40,38,0
29,0,204898,3,6,4,2,1,3,0,0,0,40,30,0
45,3,111418,11,9,3,7,3,2,0,0,0,36,38,0
39,4,139888,12,13,2,9,2,4,1,0,1330,57,38,1
51,1,32016,11,9,0,2,1,4,1,1226,0,39,38,1
47,1,37254,15,10,1,5,1,1,0,0,0,40,38,0
40,1,329822,11,13,2,9,0,3,0,0,0,54,38,0
41,3,211978,9,10,2,9,5,4,1,0,0,38,30,1
36,3,169278,14,10,2,2,0,4,0,0,0,40,38,0
40,2,385467,9,11,2,5,5,4,1,0,0,39,38,1
28,3,524068,8,6,3,1,2,4,0,0,0,36,25,0
29,0,204814,0,6,4,2,1,3,0,0,0,40,36,0
49,3,167717,10,13,1,9,1,4,1,0,0,40,38,1
31,3,168631,11,9,4,6,3,4,0,0,0,31,38,0
65,5,111221,12,9,0,12,2,4,0,0,0,28,38,0
37,4,136291,10,13,3,9,1,4,1,0,1782,49,38,1
40,3,214276,8,11,1,8,3,4,1,0,0,40,38,1
32,3,214719,11,9,4,2,1,2,0,0,0,39,40,0
42,3,204408,9,12,3,8,1,4,1,0,0,40,33,1
28,2,91308,0,6,2,12,0,4,0,0,0,34,38,0
39,3,56203,13,9,3,5,0,4,0,0,0,40,38,0
51,7,113287,12,11,2,11,0,3,0,0,0,24,21,0
47,1,88209,9,9,2,6,4,4,0,0,0,34,38,0
27,4,272979,11,10,4,4,2,3,0,0,0,24,38,0
29,3,175698,9,12,3,3,1,4,1,0,0,44,38,1
50,2,168637,10,13,0,7,1,4,1,0,0,38,38,1
43,1,82052,12,13,2,8,5,4,1,0,0,38,38,1
38,3,130400,14,10,0,2,4,4,0,0,0,40,38,0
28,3,231438,6,5,0,6,2,4,0,0,0,35,38,0
27,5,187505,5,7,4,10,1,4,0,0,0,34,38,0
32,3,53132,15,10,4,3,1,4,0,0,0,40,38,0
24,3,156606,13,9,2,5,1,4,0,0,0,37,38,0
29,3,168966,11,10,2,3,2,1,0,0,0,67,36,0
35,2,217832,9,13,0,5,2,4,1,0,0,36,38,1
34,3,170272,14,9,2,2,0,4,0,0,0,43,38,0
23,3,251135,9,11,1,6,0,3,0,0,0,28,38,0
59,1,434039,1,6,2,6,5,4,1,0,0,30,38,1
55,1,87403,10,9,2,4,4,4,0,0,0,33,38,0
39,1,331447,10,13,2,9,0,3,0,0,0,53,38,0
51,3,108665,11,9,0,11,3,4,0,0,0,40,38,0
37,3,115057,12,10,2,7,3,4,1,0,0,30,38,1
45,3,244271,7,5,2,5,0,4,0,0,0,37,29,0
23,3,248889,11,10,0,8,1,2,0,0,0,33,38,0
35,3,234607,9,7,1,4,3,4,0,0,0,22,38,0
32,3,129622,8,12,1,7,0,4,0,0,0,40,38,0
51,1,75513,12,14,2,9,5,4,1,0,0,40,38,1
33,3,214056,9,8,3,2,1,2,0,0,0,39,40,0
52,4,187793,10,15,3,5,2,4,1,0,0,50,38,1
46,1,170653,7,12,2,1,4,4,1,0,0,35,38,1
38,1,48801,14,9,1,10,4,4,1,6550,0,36,38,1
42,1,203565,15,10,0,0,1,3,0,0,0,38,33,0
59,4,159073,1,6,2,5,0,4,0,0,0,39,38,0
38,4,62761,15,10,2,8,5,4,1,1490,0,19,38,1
44,2,306573,9,13,2,3,5,3,1,0,0,40,38,1
34,2,54590,14,10,3,2,0,4,0,0,0,40,38,0
28,3,152759,11,9,3,6,3,4,0,0,0,37,38,0
37,1,51899,10,12,2,7,0,4,0,0,0,44,38,0
41,3,107728,10,9,4,3,3,2,0,0,0,41,38,0
29,1,232071,8,7,1,8,1,4,0,0,0,37,22,0
30,3,93739,12,10,1,11,1,4,0,0,0,43,38,0
35,3,245229,11,7,0,8,1,2,0,0,0,40,33,0
31,3,210487,2,6,0,8,0,4,0,0,0,33,38,0
44,3,173615,14,10,2,10,4,4,1,0,0,40,38,1
30,3,212115,5,7,0,6,0,4,0,0,0,35,38,0
30,3,175775,8,12,3,4,1,4,1,0,357,39,38,1
46,1,38779,12,9,0,5,2,4,1,3371,0,38,38,1
37,4,98753,13,9,1,12,1,4,0,0,603,43,38,0
22,3,266550,9,11,4,8,3,2,0,0,0,29,38,0
29,3,248885,11,9,1,11,0,3,0,0,0,40,38,0
50,3,162212,10,10,4,0,2,4,0,0,0,42,38,0
42,3,108676,11,9,4,3,3,2,0,0,0,40,38,0
43,3,168388,13,9,2,1,1,3,0,0,0,40,38,0
38,1,332791,10,13,2,9,0,3,0,0,0,52,38,0
25,3,47428,15,10,4,8,2,4,0,0,0,40,38,0
31,3,149252,8,8,0,11,3,4,0,0,0,40,38,0
49,3,169789,9,13,2,3,1,4,0,0,0,40,38,0
34,3,169103,13,9,3,3,1,4,0,0,0,36,38,0
52,3,170045,9,12,2,3,0,4,0,0,0,38,38,0
37,4,136353,10,13,3,9,1,4,1,0,1821,49,38,1
39,3,212803,8,11,2,9,5,4,1,0,0,33,38,1
62,1,188791,11,9,5,0,3,4,1,0,0,37,38,1
36,1,253811,7,12,0,9,0,2,0,0,0,34,38,0
71,7,114049,14,10,2,13,0,3,0,0,0,15,35,0
45,3,311097,8,12,2,3,5,4,1,0,0,45,38,1
22,3,83295,11,9,3,9,3,3,0,0,0,24,38,0
40,3,128773,9,11,1,8,0,4,0,0,0,34,38,0
20,3,216431,14,9,4,10,2,3,0,0,0,25,38,0
24,3,103144,9,12,3,9,0,4,0,0,0,48,38,0
53,3,161030,6,7,4,2,2,4,0,0,0,41,38,0
48,3,129156,13,9,0,6,2,4,0,0,0,32,38,0
20,7,232032,14,10,4,13,2,4,0,0,0,40,38,0
29,0,204880,2,6,4,2,1,3,0,0,0,40,32,0
25,6,187461,3,7,4,11,1,4,0,0,0,33,38,0
35,3,114480,9,11,2,0,5,4,1,0,0,27,35,1
24,4,106981,14,10,2,10,0,4,0,0,0,40,38,0
33,4,82445,9,9,1,6,3,1,0,0,0,34,38,0
34,4,233392,9,12,4,2,0,4,0,0,0,62,35,0
40,3,215891,8,12,0,3,1,4,1,0,0,44,38,1
38,3,174494,12,11,2,7,3,4,1,0,0,42,38,1
58,4,164818,10,10,2,1,3,2,0,0,0,40,39,0
44,4,76269,11,9,0,2,4,0,0,0,0,30,38,0
39,3,148753,6,7,1,6,1,2,0,0,0,40,38,0
38,3,132930,10,9,2,11,2,3,1,0,0,26,38,1
30,3,145529,9,12,3,11,3,4,0,0,0,40,38,0
26,3,215040,11,9,2,2,0,4,0,0,0,39,38,0
46,3,73795,9,11,0,6,2,2,0,0,0,37,38,0
53,3,170099,9,13,2,3,0,4,0,0,0,40,38,0
46,3,161933,10,8,5,0,3,4,0,0,0,42,38,0
20,3,86634,8,8,3,11,2,4,0,0,0,26,38,0
43,4,107709,11,9,4,4,3,2,0,0,375,40,38,0
24,3,46317,14,9,4,10,2,4,0,0,0,40,38,0
64,4,110672,12,9,0,12,2,4,0,0,0,31,38,0
38,3,240802,11,11,1,6,3,4,0,0,0,26,38,0
42,3,208305,14,10,2,3,4,4,1,0,0,40,10,1
58,1,187241,11,11,4,4,4,4,1,0,0,41,38,1
34,3,114145,9,12,2,0,5,4,1,0,0,26,36,1
55,1,87363,10,9,2,4,4,4,0,0,0,33,38,0
29,3,169073,11,9,2,2,2,1,0,0,0,74,36,0
18,3,150958,0,6,4,10,3,4,0,0,0,39,38,0
