age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
40,3,345203,8,12,2,5,0,3,0,3551,1431,47,30,1
37,3,213313,12,11,2,5,0,4,0,7885,0,53,39,1
53,4,107685,11,9,1,12,3,4,0,0,420,40,38,0
50,5,189605,11,14,3,2,1,4,1,0,0,50,38,1
40,3,351289,10,13,3,10,0,2,0,51244,0,48,20,1
35,3,144904,9,13,2,2,0,4,0,0,0,41,38,1
55,3,165486,11,9,2,10,0,4,0,0,0,40,27,1
55,3,202054,10,9,4,7,2,2,1,0,0,37,38,0
43,3,107291,11,10,2,1,2,2,0,0,0,38,29,1
43,3,142634,14,10,0,10,3,4,0,0,0,54,38,1
41,5,60199,14,10,2,6,4,4,0,0,0,18,38,1
44,3,56881,11,9,2,10,0,4,0,0,0,40,38,0
43,3,378710,10,9,2,2,0,4,0,0,1902,40,38,1
50,3,186693,11,13,2,9,4,4,0,0,0,48,38,1
39,3,205102,6,5,2,6,0,4,0,0,0,39,38,0
36,3,265042,11,9,2,5,2,3,0,0,0,24,38,0
33,3,151513,3,7,4,11,2,4,0,0,0,38,38,0
44,3,168343,11,10,1,10,0,4,0,0,0,52,38,1
46,4,117185,11,11,2,9,2,4,0,0,0,30,38,1
33,1,295756,8,11,2,9,2,3,0,0,0,44,38,1
50,3,227880,10,9,2,5,0,4,0,0,0,44,38,0
43,3,311574,9,13,2,6,3,2,0,0,0,40,39,1
28,2,42146,15,10,4,10,2,3,1,0,0,40,38,0
34,3,300993,15,10,2,8,0,2,0,0,0,40,22,1
54,5,188762,10,15,4,2,1,4,1,0,0,48,38,1
74,7,114067,14,9,1,13,0,4,0,0,0,13,38,0
26,3,438342,11,9,4,0,3,3,1,0,0,40,30,0
27,2,85122,11,9,3,9,3,4,1,0,0,25,38,0
34,3,231287,7,12,1,3,4,4,1,0,0,52,38,1
39,1,338552,10,13,1,7,0,4,0,0,1033,45,38,1
56,0,186807,11,10,4,2,2,4,0,0,0,37,38,1
47,3,110042,10,10,1,11,3,3,1,0,0,40,25,0
32,3,214638,11,9,4,2,1,2,0,0,0,39,40,0
27,3,359806,9,12,2,8,4,4,0,0,50,40,38,1
20,3,131804,11,9,3,0,0,4,0,0,0,39,38,0
20,3,90523,8,10,4,12,3,4,0,0,0,38,38,0
31,3,168443,11,13,2,3,4,4,1,0,0,38,38,0
51,2,186331,11,13,2,7,4,4,1,0,0,48,38,1
31,3,343360,8,11,2,8,1,2,0,0,0,44,38,0
53,5,188602,10,15,3,3,1,4,1,0,0,50,38,1
41,3,212869,8,11,2,11,4,4,1,0,0,38,38,1
38,3,105043,11,9,2,8,0,2,0,0,0,40,38,1
41,1,336749,9,12,1,10,0,4,0,0,1216,41,38,1
35,3,288000,11,13,2,9,0,4,0,0,256,45,26,1
44,3,144497,9,13,2,2,0,4,0,0,0,44,38,1
39,1,179858,4,9,2,7,0,4,0,0,0,45,39,1
35,3,143567,14,12,1,9,1,4,0,0,0,52,38,1
54,4,202679,8,10,1,10,4,4,1,0,0,30,38,0
51,2,118709,9,13,2,10,2,4,0,3571,0,35,38,1
57,5,61222,11,11,2,8,1,4,0,12031,0,33,38,1
26,3,110761,7,11,2,0,4,1,0,0,0,37,18,1
44,2,320488,8,12,1,5,4,4,1,0,0,51,38,1
52,2,74637,9,12,0,9,1,4,0,0,0,42,38,0
34,3,187719,11,9,4,5,2,4,0,0,0,40,38,0
26,3,234594,11,9,2,5,0,4,0,0,0,40,38,1
24,3,241904,11,9,3,7,3,3,0,0,0,30,38,0
45,2,203094,12,9,5,3,1,2,0,0,0,40,26,0
23,3,252871,7,11,2,5,0,4,0,0,0,26,38,0
53,3,128638,11,9,0,9,1,4,0,0,0,27,38,0
23,5,111823,9,12,3,9,0,3,0,0,0,40,3,0
31,2,288599,10,13,2,10,1,3,0,0,0,43,29,1
54,3,139417,9,13,0,3,1,4,0,0,242,46,38,1
20,5,179770,6,7,4,6,2,4,0,0,0,47,38,0
37,3,129821,13,10,0,2,3,4,0,0,0,40,38,0
24,3,298701,13,10,3,9,2,3,0,0,0,40,38,0
32,3,350247,10,8,3,0,3,2,0,0,0,40,38,0
24,4,106385,13,10,2,10,0,4,0,0,0,42,38,0
40,4,266264,15,10,0,2,1,4,0,0,1556,69,19,1
41,5,288099,11,13,3,0,1,2,0,0,0,40,38,0
39,4,216441,8,11,2,1,1,4,0,0,0,35,38,1
42,3,203884,10,9,2,6,0,4,0,0,0,40,38,1
40,3,214629,8,12,0,7,2,4,1,0,0,41,38,1
20,4,179514,6,7,4,6,2,4,0,0,0,48,38,0
37,1,51517,9,12,2,8,0,4,0,0,0,44,38,0
21,3,262720,11,9,3,6,3,3,0,0,0,19,35,0
50,5,189566,11,14,3,2,1,4,1,0,0,50,38,1
30,2,270149,10,10,2,2,5,3,1,0,0,36,38,1
31,6,130939,9,10,2,12,3,1,1,0,0,34,38,1
26,3,255981,10,11,1,5,1,3,0,0,0,31,32,0
42,3,177142,11,11,2,1,2,4,0,0,0,49,24,1
37,4,110022,10,10,4,4,2,2,1,0,0,40,24,0
66,4,90231,11,9,2,8,5,4,1,553,0,25,38,0
40,3,339679,7,11,2,10,0,3,0,6702,1013,41,23,1
32,3,348084,10,9,3,0,3,2,0,0,0,40,38,0
31,3,49756,13,9,3,10,1,4,0,0,0,40,38,0
36,3,258146,12,9,2,0,2,4,0,0,0,40,38,1
33,3,233720,7,12,1,3,4,4,1,0,0,53,38,1
50,1,34894,12,9,0,4,0,4,0,0,0,41,38,1
38,3,255806,13,9,2,1,1,4,0,0,0,44,38,1
34,3,341709,8,12,2,3,0,3,0,714,0,40,36,1
48,4,192866,9,13,2,3,0,4,0,0,0,40,38,1
45,3,173341,15,10,2,10,4,4,0,0,0,40,38,1
34,3,114933,11,11,2,3,5,4,1,0,0,22,38,1
36,3,337437,7,12,3,11,0,2,0,13817,69,40,9,1
45,3,304863,15,10,2,5,2,3,0,0,0,40,30,1
27,3,145250,8,12,4,11,3,4,0,0,0,40,38,0
28,3,100381,10,12,2,9,1,4,0,0,0,48,38,0
35,3,232159,7,11,2,2,3,4,0,0,0,52,38,1
42,3,355121,9,12,2,2,0,4,0,0,1902,47,38,1
25,3,447660,11,9,4,0,3,3,1,0,0,40,29,0
46,1,170653,7,12,2,1,4,4,1,0,0,35,38,1
30,3,145105,9,13,2,2,0,4,0,0,0,40,38,1
39,3,217643,8,12,0,3,1,4,1,0,0,45,38,1
33,3,176476,10,12,2,3,0,4,0,0,0,58,12,1
37,3,247867,11,9,3,7,3,2,0,0,0,40,38,0
39,1,252628,8,10,0,11,0,2,0,0,0,40,38,0
30,2,139829,10,13,4,7,2,2,1,0,0,40,38,0
41,1,54166,9,11,2,9,0,4,0,0,0,42,38,0
25,3,252049,8,10,2,7,0,4,0,0,0,30,38,0
51,4,117485,10,12,2,10,0,4,0,0,0,36,38,1
24,5,112064,9,12,4,8,1,2,1,0,0,39,4,0
41,2,204409,10,7,1,3,0,4,0,0,0,39,38,0
40,2,203819,3,8,3,6,2,4,1,0,0,35,38,0
51,3,313092,11,10,2,3,5,4,1,0,0,47,38,1
28,5,111640,9,12,3,9,1,3,1,0,0,40,6,0
52,3,170004,9,13,2,3,0,4,0,0,0,40,38,0
35,3,211650,8,12,3,9,1,4,0,7732,0,39,40,1
49,2,186132,11,13,2,8,4,4,1,0,0,49,38,1
33,3,223813,8,11,3,2,1,4,1,0,0,35,38,0
61,5,199392,8,6,4,9,0,2,0,0,0,35,38,0
42,2,93660,14,9,0,9,1,4,1,0,0,42,38,0
31,3,260553,14,10,0,5,3,2,0,0,0,39,27,0
26,3,215146,11,9,2,2,0,4,0,0,0,38,38,0
28,3,153837,11,9,4,5,2,4,0,0,0,36,38,0
34,3,149247,11,9,0,10,3,4,0,0,0,39,38,0
36,3,282869,10,13,2,6,0,4,0,0,1178,48,33,1
37,4,264789,13,9,0,1,3,4,0,0,946,56,26,1
35,3,207768,2,5,0,8,0,4,0,0,0,35,38,0
42,2,169409,9,10,2,7,1,4,0,0,0,51,38,1
42,3,104897,11,9,2,8,0,2,0,0,0,38,38,1
46,4,96794,11,10,2,2,5,4,1,0,0,40,38,1
20,2,292028,9,8,4,9,3,4,1,0,0,33,38,0
31,3,175944,9,12,3,2,1,4,1,0,0,44,38,1
62,6,198395,7,5,1,10,0,4,0,0,0,31,38,0
42,3,314359,9,13,2,7,2,2,0,0,0,40,39,1
30,2,43860,13,9,4,9,2,4,0,0,0,40,38,0
38,4,166494,10,10,2,11,0,4,0,0,0,40,38,1
46,2,172522,11,10,2,6,5,4,1,0,0,38,38,1
28,3,234715,9,10,2,4,2,4,0,0,0,46,38,1
64,3,267200,10,9,0,2,0,2,0,0,0,39,38,0
40,3,176989,11,11,2,1,2,4,0,0,0,50,22,1
64,6,198145,6,5,3,11,0,3,0,0,0,32,38,0
28,3,323714,10,9,2,9,1,4,0,0,0,43,38,1
30,0,204696,1,6,4,2,1,4,1,0,0,39,38,0
44,3,110188,11,9,4,4,4,2,1,0,0,38,38,0
25,3,269653,9,13,4,8,2,2,1,0,0,35,38,0
48,2,43833,12,9,0,2,2,4,1,0,0,29,38,1
32,3,214148,11,9,4,1,1,2,0,0,211,39,40,0
41,3,159336,7,8,2,5,0,4,0,0,0,38,38,0
33,3,114483,10,12,2,2,5,4,1,0,0,22,38,1
59,1,427249,6,7,2,3,5,4,1,0,0,34,38,1
32,3,165011,9,10,2,10,0,4,0,3075,0,47,38,1
23,3,132264,10,9,3,2,1,4,1,0,0,40,38,0
34,3,168545,11,9,2,2,2,1,0,0,0,68,36,0
45,3,192944,10,12,1,2,0,4,0,0,0,42,38,1
28,3,290843,14,11,4,6,2,3,1,0,0,40,38,0
62,2,188369,10,10,5,0,3,4,1,0,0,38,38,1
36,3,283644,10,13,2,6,0,4,0,0,1039,47,32,1
35,3,133922,8,10,0,10,3,4,1,0,0,40,38,0
23,3,253978,7,12,2,5,0,3,0,0,0,25,38,0
56,1,189706,12,9,3,0,3,4,1,0,0,40,38,1
35,4,78154,11,9,1,4,3,1,0,0,0,28,38,0
24,3,261923,12,9,2,6,3,3,0,0,0,24,33,0
41,3,376980,9,11,2,6,0,4,0,0,662,40,38,1
43,3,203652,9,13,3,9,1,4,1,0,0,40,38,1
21,3,131747,11,9,3,0,1,4,1,0,0,39,38,0
23,3,245786,14,9,0,11,2,2,0,0,0,40,38,0
35,4,166615,10,10,2,10,2,4,0,0,0,30,38,1
49,1,119886,9,12,2,8,4,4,0,7320,0,30,38,1
58,3,109134,11,9,0,11,4,3,1,0,0,39,38,0
37,3,256903,13,9,2,1,2,4,0,0,0,42,38,1
26,2,299137,14,10,3,9,2,4,0,0,0,42,38,0
26,3,242069,10,10,2,8,3,4,0,0,0,33,38,0
27,1,206713,13,9,4,0,1,3,0,0,609,39,15,0
41,6,105612,11,9,4,9,2,3,0,0,1059,40,38,0
62,3,127391,11,9,0,7,0,4,0,0,0,24,38,0
23,3,232312,6,5,0,7,3,4,1,0,0,35,38,0
40,1,180011,12,11,2,3,2,4,0,0,0,42,39,1
34,3,168968,13,11,2,2,2,4,0,0,0,40,38,0
37,3,95904,14,9,0,11,1,4,0,0,66,44,38,0
23,3,246620,13,10,0,9,2,2,0,0,0,37,38,0
40,4,262164,15,10,0,2,1,4,0,0,1076,63,24,1
50,3,204309,9,11,2,9,2,4,0,0,0,40,38,1
31,0,181722,11,13,2,8,0,4,0,0,0,45,40,1
62,4,56798,10,12,2,9,1,4,0,17493,0,43,38,1
42,4,166931,11,11,1,11,0,4,0,0,0,40,38,1
36,2,205254,5,5,2,5,0,4,0,0,0,40,38,0
49,4,118312,9,13,2,3,0,4,0,14013,0,51,38,1
21,3,263543,11,9,3,6,2,3,0,0,0,16,38,0
57,3,104287,14,9,2,2,0,4,0,0,0,39,38,1
49,2,395928,9,11,2,4,2,4,0,0,0,39,38,1
41,3,215046,14,10,2,3,0,4,0,5552,675,61,38,1
35,3,462318,4,3,2,4,0,2,0,0,0,40,33,0
35,3,211650,9,12,3,8,0,4,0,8551,0,41,40,1
35,2,217896,9,13,0,5,2,4,1,0,0,35,38,1
34,5,135410,9,14,3,10,2,2,1,0,1870,54,38,1
40,1,303134,8,11,2,7,1,4,0,0,0,45,38,1
35,2,219515,8,11,2,5,2,4,0,0,0,35,38,1
27,3,159159,10,13,3,9,0,4,0,1541,0,54,38,1
38,1,300283,8,11,2,10,0,4,0,0,0,47,36,1
45,2,168538,8,12,3,5,2,4,1,0,0,38,38,1
60,3,66251,9,13,2,9,1,4,0,13622,0,43,38,1
49,3,111790,11,9,3,8,3,2,0,0,0,33,38,0
34,3,340618,8,12,2,5,0,3,0,3898,0,40,29,1
36,3,190694,14,9,3,1,0,4,0,0,0,41,38,0
24,3,242738,12,9,2,8,3,3,0,0,0,33,38,0
39,3,144703,9,13,2,2,0,4,0,0,0,42,38,1
29,3,51112,15,10,4,5,1,4,0,0,0,40,38,0
48,3,129146,13,9,0,6,2,4,0,0,0,32,38,0
24,3,131413,11,9,3,0,1,4,0,0,0,40,38,0
37,5,212358,8,12,2,2,5,4,1,0,0,24,38,1
43,3,167346,11,11,2,1,5,2,1,0,0,40,39,0
29,3,175754,9,13,3,3,0,4,0,0,0,45,36,1
39,3,215296,9,13,0,2,1,4,1,0,0,39,38,1
49,3,44286,12,13,2,9,3,4,0,78945,0,48,38,1
23,5,108766,13,10,2,10,0,3,0,0,0,40,27,0
32,3,214453,11,9,4,1,1,2,0,0,78,39,40,0
48,3,163023,11,9,5,0,4,3,1,0,0,42,38,0
41,4,276807,9,13,2,6,0,4,0,4196,1359,52,38,1
29,2,44189,14,9,4,10,2,4,0,0,0,40,38,0
38,7,104157,11,9,3,13,0,4,0,0,1511,40,38,0
51,3,226931,10,8,1,6,0,4,0,0,0,39,38,0
28,3,129915,9,11,2,4,0,4,0,0,0,40,38,0
46,2,318452,7,12,1,3,4,4,1,0,0,54,38,1
31,3,166138,9,13,2,8,3,4,0,4815,0,30,38,1
38,2,49920,13,9,3,3,0,4,0,0,0,40,38,0
17,1,281898,4,7,4,8,3,4,0,0,0,21,38,0
22,3,570279,11,9,4,0,3,4,1,0,0,40,28,0
22,3,538794,11,9,4,0,3,4,1,0,0,40,26,0
27,3,158539,11,13,3,9,0,4,0,0,0,52,38,1
33,3,175726,12,13,2,4,0,4,0,0,0,56,13,1
32,3,245118,11,9,4,7,3,2,0,0,0,35,38,0
33,3,240389,12,9,4,4,3,4,0,0,0,21,38,0
26,3,111216,7,11,2,1,4,1,1,0,0,38,21,1
23,3,296864,14,10,3,9,2,3,0,0,0,40,38,0
40,5,266456,14,10,0,3,1,4,0,394,1522,69,19,1
37,5,212355,8,12,2,2,5,4,1,0,0,24,38,1
39,3,56189,13,9,3,5,0,4,0,0,0,40,38,0
55,3,267896,10,10,1,3,1,2,0,0,0,38,38,0
41,3,315052,9,13,2,8,1,2,0,0,0,40,39,1
49,1,35488,12,9,0,3,2,4,1,2327,0,38,38,1
36,3,341964,8,12,2,4,0,4,0,0,476,40,38,1
59,3,140366,11,9,2,2,0,4,0,224,0,42,38,1
31,3,163923,8,10,2,8,0,4,0,4855,0,51,38,1
41,3,375746,9,12,2,7,0,4,0,0,434,40,38,1
36,4,176038,9,12,2,6,3,4,0,0,1197,32,26,1
35,3,176072,10,12,2,5,2,4,0,0,920,39,22,1
28,2,253433,7,12,1,6,0,3,0,0,0,28,38,0
38,2,205332,6,5,1,5,0,4,0,0,0,39,38,0
31,3,168595,11,9,4,6,3,4,0,0,0,31,38,0
47,3,177245,9,9,2,3,5,4,1,0,688,31,38,1
47,2,202901,12,9,5,4,1,2,0,0,0,40,27,0
47,3,143863,9,13,1,3,0,4,0,0,0,45,38,1
42,3,177726,3,8,2,5,0,4,0,0,0,49,29,1
38,1,256064,7,11,0,10,1,2,0,0,0,34,38,0
32,3,175794,8,12,3,4,2,4,1,0,543,36,38,1
25,3,241799,10,9,3,7,3,4,0,0,0,31,38,0
53,3,188502,11,11,2,9,2,4,0,0,0,45,38,1
52,3,141149,12,9,1,5,1,4,0,0,0,46,38,1
39,3,711089,11,9,3,4,2,4,0,0,0,41,38,0
43,3,46340,15,10,2,11,0,4,0,0,0,42,38,1
26,3,111459,7,12,2,0,5,1,1,0,0,34,21,1
52,3,80735,11,9,0,2,4,1,0,0,0,30,38,0
21,3,142598,14,9,3,8,2,4,0,13254,0,21,38,1
24,5,112486,9,12,3,9,0,3,0,149,0,38,2,0
37,3,247462,10,9,3,7,3,2,1,0,0,40,38,0
43,3,148255,11,9,0,7,2,3,1,0,0,40,38,0
35,2,90371,2,6,2,10,1,4,0,0,0,34,38,0
42,3,205265,10,12,3,7,2,4,1,0,0,40,28,1
45,1,88157,11,12,2,7,3,4,0,0,479,40,38,1
55,3,109569,11,9,0,10,4,3,1,0,0,39,38,0
36,3,353640,9,13,2,5,0,4,0,0,0,40,38,1
49,3,178179,4,7,2,3,2,4,0,0,0,43,38,1
32,3,129268,8,12,1,7,0,4,0,0,0,40,38,0
46,3,581269,4,3,2,5,0,4,0,0,0,30,27,0
37,1,337522,11,11,2,4,1,3,0,0,0,48,38,0
