age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
48,7,270810,9,12,2,13,0,4,0,14120,0,58,38,1
43,3,262429,13,9,0,4,3,2,0,0,0,40,29,0
29,3,213045,7,7,1,4,0,4,0,0,0,37,38,0
43,4,165921,11,9,2,12,0,4,0,0,0,40,33,1
29,0,205184,12,9,4,0,1,3,0,0,0,40,11,0
44,3,139878,11,14,2,4,3,4,1,0,2084,44,38,1
34,3,297863,14,11,2,9,0,2,0,0,0,41,22,1
25,3,111077,7,12,2,0,5,1,1,0,0,36,18,1
33,3,113094,8,12,2,3,3,4,1,0,0,33,38,1
42,3,170032,13,9,2,4,0,4,0,0,0,46,38,1
39,5,288614,11,13,4,0,1,2,1,0,0,39,38,0
56,3,103990,14,9,2,1,0,4,0,0,0,40,38,1
31,0,204587,0,6,4,3,1,4,1,0,0,39,38,0
49,3,116350,8,12,2,10,0,4,0,0,0,42,38,1
25,4,107679,14,9,2,10,0,3,0,0,0,39,38,0
30,3,173185,10,10,3,2,2,4,0,0,0,53,38,0
57,3,150262,11,9,3,7,1,3,1,0,0,37,38,0
30,6,130687,8,10,2,13,4,1,1,0,0,35,38,1
55,3,583072,8,6,2,8,0,4,0,0,0,38,33,0
41,3,367517,12,14,2,9,1,4,0,76267,0,55,38,1
37,1,50680,15,10,2,12,4,4,0,6696,0,36,38,1
51,3,206399,11,11,2,8,5,4,1,0,0,40,25,1
26,1,287682,9,12,2,9,4,2,0,0,0,40,37,1
41,3,592551,3,2,3,3,1,4,0,0,0,28,25,0
25,3,111124,7,11,2,0,5,1,1,0,0,36,18,1
27,1,206607,13,9,4,0,1,3,0,0,564,39,15,0
41,3,217334,12,9,4,5,1,2,0,0,0,48,39,0
23,2,45560,14,10,4,10,2,4,0,0,0,40,38,0
25,6,188408,5,7,4,8,1,4,1,0,0,34,38,0
37,3,187338,11,9,2,3,4,4,0,0,0,52,38,0
34,3,267766,10,10,2,0,3,4,0,0,609,39,38,1
32,3,342902,11,9,4,0,3,2,1,0,0,40,38,0
33,3,131370,8,12,1,8,1,4,0,0,0,40,38,0
47,1,42560,11,9,2,7,0,4,0,0,0,40,38,0
28,3,329517,10,9,2,10,0,4,0,0,490,40,38,1
36,3,134087,7,11,0,11,4,3,1,0,0,39,38,0
55,1,71481,11,13,2,9,4,4,0,3996,0,40,38,1
33,3,149007,10,8,0,11,3,4,0,0,0,40,38,0
46,5,123819,12,10,2,9,2,2,0,1816,0,40,38,1
49,3,116179,8,12,2,10,0,4,0,0,0,42,38,1
52,1,394696,10,10,2,1,3,4,0,0,676,42,38,1
36,3,187407,11,9,2,4,4,4,0,0,0,49,38,0
52,1,419361,1,7,2,7,5,4,1,0,0,32,38,1
35,0,328321,11,13,0,11,0,4,0,0,0,40,38,1
20,7,187501,0,6,4,13,1,4,1,0,0,30,38,0
51,3,169927,9,13,2,3,0,4,0,0,0,40,38,0
46,3,145583,10,9,0,3,1,2,1,0,0,40,38,0
33,2,346293,11,9,3,0,3,2,0,0,0,41,38,0
53,3,140562,11,11,2,2,2,4,0,0,905,40,38,1
44,3,350832,8,10,2,7,0,4,0,0,1902,41,38,1
40,5,266538,14,10,0,3,1,4,0,642,1497,69,19,1
39,1,53182,9,13,1,9,0,4,0,0,0,45,38,0
26,4,107591,14,9,2,10,0,3,0,0,0,40,38,0
43,3,116958,10,9,2,3,4,4,0,1325,0,37,31,1
29,2,143943,9,13,4,10,2,3,0,0,0,40,38,0
46,4,238665,14,9,4,1,3,4,0,0,0,10,38,0
40,3,255331,15,10,1,2,0,4,0,0,275,51,34,1
43,3,47415,15,10,2,11,0,4,0,0,0,41,38,1
52,2,54506,12,11,2,10,2,4,0,13351,0,40,38,1
34,2,205306,9,7,2,3,0,3,0,0,0,40,24,0
25,3,212199,11,9,3,0,0,4,0,0,1129,38,38,0
66,7,197439,5,4,2,13,0,4,0,0,0,30,38,0
24,4,107633,14,9,2,10,0,3,0,0,0,39,38,0
30,3,336516,9,11,2,5,0,4,0,0,0,40,38,1
52,0,26828,15,10,1,9,1,0,1,0,0,40,38,0
36,5,211725,9,12,2,0,4,4,0,0,0,20,38,1
32,3,163869,8,10,2,8,0,4,0,4790,0,50,38,1
37,3,132427,10,10,0,7,4,4,0,0,0,40,38,0
36,3,118366,10,10,2,5,1,4,0,1513,0,26,38,0
42,4,107059,11,9,4,6,2,2,0,0,587,40,38,0
46,0,39229,11,11,1,9,0,2,0,0,0,42,38,0
52,2,147384,11,9,0,3,1,2,1,0,0,40,38,0
47,3,204156,10,10,2,8,2,4,0,0,0,40,38,1
50,1,34546,12,9,0,4,0,4,0,0,0,41,38,1
70,7,93784,11,9,2,13,5,4,1,1092,0,18,38,0
45,3,172666,15,10,2,8,3,4,0,0,0,40,38,1
28,2,232113,8,6,0,7,1,4,0,0,0,37,24,0
26,3,217289,15,10,4,11,2,4,1,0,0,31,38,0
41,3,144598,9,13,2,2,0,4,0,0,0,43,38,1
39,3,133782,10,9,2,10,1,4,1,0,205,26,38,1
39,2,387982,5,10,2,8,5,4,1,0,0,36,38,1
29,1,221197,8,12,2,8,5,4,1,0,0,27,38,1
60,4,163867,9,11,2,1,1,2,0,0,0,40,39,0
36,2,294536,10,12,2,10,0,4,0,0,0,46,30,1
36,3,167187,9,13,1,8,4,4,1,0,0,22,38,1
60,2,40759,10,10,0,3,0,4,0,8409,0,42,38,1
65,4,61179,9,13,2,9,0,4,0,16461,0,44,38,1
37,3,148674,11,9,0,9,3,3,1,0,0,40,38,0
38,4,214073,13,10,2,2,1,4,0,5340,0,52,38,1
48,3,140778,11,13,2,2,4,4,0,0,1887,38,38,1
38,1,184382,12,14,2,9,2,4,0,0,0,47,39,1
59,4,160073,1,6,2,5,0,4,0,0,0,40,38,0
45,1,203025,6,7,5,4,1,2,1,0,0,40,38,0
44,3,204242,6,7,2,8,2,4,0,0,0,35,38,0
43,4,230251,9,11,3,3,0,4,0,0,0,53,38,0
48,2,380591,5,10,2,4,1,4,0,0,1194,42,38,1
39,4,210477,12,11,2,1,5,4,1,0,0,30,22,1
36,3,55362,14,9,3,3,0,4,0,0,0,40,38,0
39,3,212756,8,11,2,11,4,4,0,1482,0,38,38,1
38,3,345588,9,13,2,3,0,4,0,0,1164,46,38,1
54,3,118764,13,9,2,5,1,4,0,2095,0,38,35,1
35,3,155244,8,8,3,5,2,4,0,0,0,37,38,0
34,3,289242,11,13,2,10,0,3,0,0,0,44,26,1
36,0,328708,11,13,0,12,1,3,0,1902,0,40,34,1
26,3,130308,9,11,2,3,0,4,0,0,0,40,38,0
32,3,214651,11,9,4,2,1,2,0,0,0,39,40,0
64,7,195570,5,4,2,12,0,4,0,0,0,33,38,0
33,3,210025,1,6,0,9,1,3,0,0,0,32,38,0
43,3,114369,8,11,3,9,0,4,0,0,0,45,38,1
52,4,162298,10,10,4,1,2,4,0,0,0,41,38,0
38,3,134924,10,11,2,10,1,4,1,0,922,36,38,1
57,3,108949,11,9,0,11,3,4,0,0,0,40,38,0
43,3,170582,14,10,1,2,0,4,0,0,0,40,38,1
26,3,111503,7,11,2,0,5,1,1,0,0,36,19,1
34,3,341127,8,12,2,4,0,3,0,2411,0,40,32,1
47,3,167038,11,10,2,1,5,2,1,0,0,40,39,0
21,3,265801,9,11,4,8,3,2,0,0,0,25,38,0
34,4,289539,8,11,4,2,1,2,1,0,0,35,38,0
40,3,76004,9,11,1,11,1,4,0,0,0,38,38,0
40,5,266749,10,10,2,6,2,4,0,7270,0,47,38,1
46,3,144065,9,12,1,4,0,4,0,0,0,46,38,1
59,4,164190,9,11,2,1,2,2,0,0,0,40,39,0
40,3,209703,9,10,2,9,3,4,0,0,0,38,38,1
44,3,167177,9,13,3,8,1,4,1,0,0,38,38,1
51,3,118189,12,9,2,4,2,4,0,1465,0,37,34,1
32,3,129131,9,12,1,6,0,4,0,0,0,40,38,0
21,3,132155,10,9,3,0,1,3,1,0,0,39,38,0
35,3,187272,9,8,2,4,4,4,1,0,0,51,38,0
44,3,203694,10,10,2,6,3,3,0,0,0,33,25,0
18,2,275916,6,8,4,7,3,4,0,0,0,19,38,0
51,3,264354,12,9,0,3,2,2,0,0,0,40,32,0
52,3,220895,14,10,5,10,1,4,1,0,0,59,38,0
41,3,217405,8,11,2,4,1,4,0,0,0,43,38,1
40,4,166039,11,9,2,12,0,4,0,0,0,40,35,1
43,2,170732,14,10,2,1,0,4,0,0,0,39,38,1
40,6,112824,10,12,3,10,0,3,0,0,0,31,13,0
46,3,167366,9,13,3,9,1,4,1,0,0,40,38,1
38,3,105161,9,11,2,10,2,4,0,0,0,45,38,0
44,4,191102,13,12,1,2,2,4,1,0,0,50,38,1
56,4,225736,11,9,1,7,0,4,0,0,0,38,38,0
40,3,204578,11,9,2,5,0,4,0,0,0,40,33,1
26,3,264030,11,9,3,6,2,3,0,0,0,18,38,0
50,3,128921,11,9,0,8,1,4,1,0,0,26,38,0
52,5,190027,9,15,3,3,0,4,0,0,0,47,38,1
49,3,118600,9,13,2,4,1,4,0,12870,0,47,38,1
63,1,189172,11,9,4,3,2,4,0,0,0,36,38,1
36,3,148989,5,7,1,6,1,2,0,0,0,40,38,0
33,3,113202,8,12,2,2,3,4,1,0,0,30,38,1
56,3,119151,14,9,2,5,0,4,0,2519,0,39,36,1
23,3,172110,11,9,3,2,2,2,0,0,0,66,37,0
34,3,189467,14,9,3,0,1,4,1,0,0,45,38,0
48,2,98284,11,10,2,4,1,4,0,0,1475,40,38,1
41,1,303845,8,11,2,7,2,4,0,0,0,44,38,1
26,3,111499,7,12,2,0,5,1,1,0,0,34,22,1
35,3,260510,14,9,0,4,3,2,0,0,0,40,27,0
52,3,102808,11,9,2,3,0,4,0,0,174,35,38,1
36,3,167082,9,13,2,8,4,4,1,0,0,24,38,1
31,3,164576,8,10,2,9,0,4,0,4189,0,49,38,1
38,2,216672,9,13,0,3,1,4,1,0,0,42,38,1
41,3,208777,14,9,2,3,4,4,0,0,0,40,7,1
40,3,105664,9,10,2,1,1,2,0,0,1208,38,30,1
39,3,215423,9,13,0,2,1,4,1,0,0,40,38,1
24,3,210102,11,9,3,0,0,4,0,0,1971,37,38,0
50,4,117429,10,12,2,10,1,4,0,0,0,35,38,1
32,3,170657,14,9,2,2,0,4,0,0,0,44,38,0
41,1,47562,9,11,2,8,0,4,0,0,0,43,38,0
40,3,213389,9,10,2,10,3,4,0,1534,0,43,38,1
39,3,212600,8,11,2,11,3,4,0,2361,0,38,38,1
34,3,167049,9,13,2,8,4,4,1,0,0,20,38,1
42,1,203944,12,8,0,1,0,4,0,0,0,38,38,0
39,3,192213,14,10,0,2,2,4,1,0,0,50,38,1
42,3,207354,13,10,2,4,3,4,1,0,0,40,16,1
35,4,78295,11,9,1,4,3,1,0,0,0,28,38,0
39,4,67718,14,10,2,7,5,4,1,0,0,17,38,1
23,3,267097,9,12,4,8,3,2,0,0,0,31,38,0
40,4,261264,15,10,0,2,1,4,0,0,970,61,26,1
39,3,221823,8,10,2,2,0,4,0,0,0,44,38,1
37,3,294539,11,13,2,8,1,4,0,0,0,43,28,1
32,4,109060,13,9,2,9,1,3,0,0,0,39,38,0
41,2,169232,9,9,2,8,1,4,0,0,0,53,38,1
52,3,117574,9,12,2,10,0,4,0,0,0,39,37,1
59,3,153074,11,9,5,10,1,4,0,0,0,35,38,0
28,2,139898,9,13,4,6,3,2,1,0,0,40,38,0
48,2,51938,11,9,1,9,0,3,0,0,0,40,38,0
56,3,26218,9,10,1,1,0,4,0,0,0,40,38,1
29,2,288080,10,13,2,9,3,2,0,0,0,41,32,1
26,3,215059,11,9,2,2,0,4,0,0,0,39,38,0
36,1,137641,10,12,2,9,2,2,1,0,0,40,38,0
47,3,118055,11,9,2,10,0,3,0,2569,0,17,38,0
43,3,214799,10,12,3,6,2,4,1,0,1750,45,38,1
30,4,187594,7,8,4,8,2,4,0,0,0,37,38,0
45,1,170973,9,11,2,0,3,4,0,0,0,36,38,1
41,3,213107,8,11,2,11,4,4,1,0,87,38,38,1
37,5,211483,10,12,2,0,5,4,1,0,0,24,31,1
40,3,105352,11,9,2,9,0,2,0,0,0,38,38,1
53,0,31947,12,9,1,7,0,2,0,0,0,40,38,0
41,3,212556,8,11,2,12,5,4,1,0,0,38,38,1
43,2,42397,12,10,2,8,3,4,0,4902,0,37,38,1
39,5,65651,14,10,2,7,4,4,0,230,0,15,38,1
36,5,211700,9,12,2,0,5,4,1,0,0,22,33,1
27,3,111807,7,12,2,0,5,2,1,0,0,32,24,1
41,3,216638,8,11,2,6,2,4,0,0,0,42,38,1
41,4,116809,13,10,2,7,4,4,0,0,0,23,38,1
32,3,347982,10,9,3,0,3,2,0,0,0,40,38,0
57,1,430226,1,6,2,6,4,4,0,0,204,31,38,1
31,3,361623,6,9,2,9,0,2,0,0,0,46,38,0
46,1,42334,10,9,2,7,0,4,0,0,0,40,38,0
39,3,134110,10,10,2,10,1,4,1,0,411,29,38,1
35,3,338623,7,12,3,9,0,2,0,9720,0,40,17,1
38,3,206045,10,10,2,4,1,4,0,0,0,34,38,1
40,3,212951,8,11,2,11,5,4,1,0,0,36,38,1
35,3,336972,7,11,3,11,0,2,0,14264,0,40,8,1
57,3,150331,11,9,3,7,1,3,1,0,0,37,38,0
30,2,272476,10,10,2,3,5,3,1,0,0,37,38,1
40,4,260116,15,10,0,2,1,4,0,0,836,59,27,1
57,1,430516,1,6,2,6,4,4,0,0,193,31,38,1
23,1,301369,3,8,3,9,2,4,0,0,0,32,38,0
48,3,146201,10,9,0,3,1,2,1,0,0,40,38,0
35,3,159227,10,8,2,5,0,4,0,0,0,38,38,0
41,3,367217,8,12,2,9,0,4,0,0,374,40,38,1
49,3,103559,11,9,2,4,0,3,0,0,0,36,38,1
55,3,118053,10,12,2,10,0,4,0,586,0,40,38,1
51,4,187327,11,14,2,6,3,4,1,0,0,50,38,1
33,3,157650,12,13,3,7,1,4,0,0,0,51,38,1
26,3,116570,9,12,4,1,3,3,1,0,0,39,38,0
40,3,189312,9,8,3,7,2,4,0,0,0,38,38,0
39,3,133796,10,9,2,10,1,4,1,0,214,27,38,1
51,3,139452,10,11,2,4,0,4,0,0,821,47,38,1
32,3,168623,12,13,2,2,4,4,0,0,0,40,38,0
28,3,111471,7,11,2,2,3,1,1,0,0,40,24,1
32,2,234991,7,12,2,3,5,4,1,0,0,53,38,1
29,3,168883,11,9,3,4,2,2,0,0,0,59,36,0
37,4,232701,9,12,4,2,0,4,0,0,0,62,38,0
48,5,106358,11,9,2,13,2,4,0,0,840,40,38,0
40,3,213781,11,10,2,8,2,4,0,3157,0,49,38,1
29,0,205218,13,9,4,0,1,3,0,0,0,40,9,0
28,3,362169,9,12,2,8,4,4,0,0,233,40,38,1
17,1,299213,1,6,3,8,2,3,0,0,0,26,38,0
45,2,70578,13,12,2,8,5,4,1,0,0,28,38,1
32,3,222677,8,12,4,8,1,4,0,0,0,39,38,0
37,3,134324,7,11,0,11,4,3,1,0,0,38,38,0
37,1,354431,9,10,2,7,0,3,0,0,0,52,38,0
57,3,127586,12,9,1,0,1,4,0,0,0,32,38,0
48,3,244642,6,5,2,5,0,4,0,0,0,38,28,0
49,3,170005,11,11,2,2,0,4,0,0,0,40,38,0
32,3,157562,12,13,3,7,1,4,0,0,0,51,38,1
33,2,90651,2,6,2,10,1,4,0,0,0,34,38,0
38,5,213294,9,13,2,0,3,4,1,0,867,29,38,1
52,3,127206,9,11,2,3,0,4,0,0,0,33,38,0
44,1,84871,11,13,2,8,5,4,1,0,0,40,38,1
35,5,212557,9,13,2,0,5,4,1,0,0,20,38,1
68,6,115414,13,9,2,13,0,4,0,745,0,13,38,0
54,3,50958,12,11,2,10,0,4,0,8731,0,44,38,1
43,3,169344,12,11,2,4,0,4,0,0,0,40,38,1
43,3,110300,11,9,4,7,3,2,0,0,212,38,38,0
27,3,209756,6,7,2,4,1,4,1,0,1112,34,38,0
29,7,233793,15,10,4,9,3,4,0,0,0,29,38,0
45,5,236145,12,11,4,0,2,4,0,0,0,28,38,0
40,3,56324,12,9,2,6,0,4,0,0,0,40,38,0
45,1,170958,9,11,2,0,3,4,0,0,0,36,38,1
33,3,206906,7,6,2,3,0,4,0,0,668,38,38,0
36,1,204315,15,10,2,0,1,3,0,0,0,39,21,0
38,3,256378,13,9,2,1,1,4,0,0,0,43,38,1
32,1,218702,9,13,1,7,3,4,1,0,0,31,38,1
40,3,213375,9,10,2,10,3,4,0,1474,0,43,38,1
42,2,46484,15,10,2,12,0,4,0,1412,0,42,38,1
33,3,131253,8,12,1,8,1,4,0,0,0,40,38,0
52,4,162540,8,12,3,2,0,4,0,0,0,40,38,0
26,3,728258,11,9,4,0,4,3,1,0,0,40,38,0
35,3,169297,14,9,2,2,0,4,0,0,0,38,38,0
38,3,276514,10,12,1,3,0,4,0,0,1825,53,34,1
35,3,222904,9,11,4,3,1,4,1,0,0,44,38,0
18,1,292071,1,7,4,8,2,3,1,0,0,25,38,0
43,1,254046,7,11,0,11,1,2,0,0,0,40,38,0
31,2,341274,7,12,2,11,0,2,0,0,0,46,38,0
26,1,287769,8,12,2,9,4,2,0,0,0,40,38,1
37,3,118433,10,10,2,6,1,4,0,1690,0,25,38,0
34,3,216716,12,9,3,4,0,4,0,0,0,45,38,0
39,3,209956,12,11,2,5,3,4,0,3558,0,40,21,1
54,3,189348,11,10,2,10,1,4,0,0,0,43,38,1
55,3,127849,13,9,0,1,2,4,0,0,0,33,38,0
47,3,73357,9,11,0,8,1,2,0,0,0,40,38,0
38,4,215367,8,12,2,0,2,4,0,0,0,31,38,1
58,3,165612,10,10,2,8,1,4,0,0,0,34,25,1
57,5,162620,8,12,2,2,0,4,0,0,0,40,38,0
41,3,304671,11,11,2,5,3,3,0,0,0,40,32,1
41,1,329642,11,13,2,8,0,3,0,0,0,54,38,0
48,3,140699,11,13,1,3,4,4,0,0,1767,38,38,1
34,2,54001,13,10,3,3,0,4,0,0,0,40,38,0
55,4,202448,8,10,2,9,4,3,1,0,0,32,38,0
51,3,116787,8,12,2,10,0,4,0,0,0,41,38,1
52,2,307496,14,10,2,3,4,4,0,0,0,41,38,1
35,3,343050,9,13,2,3,0,4,0,0,351,41,38,1
59,5,31682,8,11,2,3,0,4,0,4284,0,41,38,1
35,3,169415,14,9,2,2,0,3,0,0,0,45,37,0
44,3,171664,15,10,2,5,1,4,0,0,0,40,38,1
43,1,253941,7,11,0,11,1,2,0,0,0,40,38,0
54,1,29694,11,9,0,0,1,4,1,0,0,38,38,1
28,3,212161,11,9,4,0,1,3,0,0,1074,38,39,0
27,5,187502,5,7,4,10,1,4,0,0,0,34,38,0
58,5,28338,8,11,2,2,0,4,0,2297,0,40,38,1
25,3,159634,13,10,2,4,0,4,0,0,0,38,38,0
58,4,225257,12,9,1,8,0,4,0,0,0,38,38,0
42,3,207762,13,10,2,4,4,4,1,0,0,40,13,1
49,3,206911,12,11,2,7,5,4,1,0,0,40,21,1
37,5,212375,8,12,2,3,5,4,1,0,0,24,38,1
36,3,282494,10,13,2,5,0,4,0,0,1245,48,33,1
35,1,140262,11,13,4,9,1,2,0,0,0,40,38,0
49,1,119609,9,13,2,9,4,4,0,6671,0,31,38,1
47,1,90265,11,12,2,6,3,4,0,0,0,38,38,1
30,3,168979,11,9,2,2,2,1,0,0,0,73,36,0
40,4,66674,14,10,2,7,5,4,1,0,0,17,38,1
32,2,232589,7,12,2,4,5,4,1,0,0,48,38,1
47,3,117195,10,10,2,6,2,4,0,0,0,37,33,1
32,3,362816,9,7,3,1,2,2,0,0,0,42,38,0
35,3,248829,9,8,2,9,0,4,0,0,0,40,35,0
42,3,129652,14,9,0,3,3,4,0,0,0,36,38,0
54,3,50587,12,11,2,10,0,4,0,8151,0,44,38,1
34,4,175843,8,11,2,6,3,4,1,0,1013,29,38,1
27,3,169891,11,9,2,2,2,1,0,0,0,72,36,0
47,3,178314,0,6,2,5,0,4,0,0,0,45,38,1
29,0,205005,6,7,4,1,1,3,0,0,0,40,23,0
34,3,148290,10,9,0,11,3,4,0,0,0,40,38,0
51,3,116896,8,12,2,10,0,4,0,0,0,41,38,1
35,3,167115,9,13,1,8,4,4,1,0,0,21,38,1
37,3,131528,12,10,0,5,4,4,0,0,0,40,38,0
32,3,347772,10,9,3,1,3,2,0,0,0,40,38,0
31,3,216106,11,9,2,3,0,4,0,0,0,43,38,0
48,2,401218,7,7,2,3,1,4,0,0,1262,36,38,1
56,3,128300,10,9,0,10,0,4,0,0,0,24,38,0
59,4,164308,9,11,2,1,2,2,0,0,0,40,39,0
40,3,166189,8,12,3,9,0,4,0,1723,0,43,38,1
70,3,125770,11,9,1,0,0,4,0,0,0,27,38,0
49,3,162977,13,9,2,6,2,4,0,0,0,38,38,1
54,4,202697,7,10,2,10,4,4,0,0,0,30,38,0
56,3,162904,11,10,2,9,0,4,0,0,0,43,25,1
26,3,158507,11,13,3,9,0,4,0,1069,0,54,38,1
33,3,349034,11,9,3,0,3,2,0,0,0,40,38,0
41,3,203691,9,11,3,7,0,4,0,0,0,40,38,1
37,3,167970,11,12,2,2,5,3,1,0,0,40,38,0
58,3,120269,14,10,2,6,0,3,0,2920,0,40,38,1
29,1,219132,9,13,2,8,5,4,1,0,0,24,38,1
44,3,164505,9,10,2,9,0,4,0,3200,0,47,31,1
43,3,148204,11,9,0,7,2,3,1,0,0,40,38,0
45,2,64977,9,13,0,10,0,4,0,0,0,45,38,0
44,2,118596,11,11,2,8,5,4,1,4637,0,26,38,1
